global_panel_id,farfield_local_panel_id,production_gamma_real_per_m,production_gamma_imag_per_m,analytic_gamma_real_per_m,analytic_gamma_imag_per_m,gamma_relative_error,single_layer_column_l2_m,double_layer_column_l2,actual_column_l2,stable_column_relative_residual
2543,63,0.348922667549618,0.144222372523951,0.348922667549618,0.144222372523951,0,6.16155551945858,0.528716599617659,2.48492820197758,0
2544,64,0.348922667549618,0.144222372523951,0.348922667549618,0.144222372523951,0,6.15138800011137,0.527889948358191,2.48292551670979,0
2545,65,0.348922667549618,0.144222372523951,0.348922667549618,0.144222372523951,0,6.14675629680952,0.528055794612165,2.48143019788379,0
2546,66,0.348922667549618,0.144222372523951,0.348922667549618,0.144222372523951,0,6.13951678803465,0.527878206261527,2.47943741547227,0
2547,67,0.348922667549618,0.144222372523951,0.348922667549618,0.144222372523951,0,6.12436118303288,0.526772201813643,2.47605195679869,0
2548,68,0.348922667549618,0.144222372523951,0.348922667549618,0.144222372523951,0,6.10092448248238,0.518587741512091,2.4740264700407,0
2549,69,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,7.3455742434107e-17,5.97806915188016,0.504071472503895,2.44938436199951,6.08101843954563e-17
2550,70,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,1.46911484868214e-16,5.9804742641217,0.50409835372081,2.45010694481642,1.43708135376814e-16
2551,71,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,0,5.98267725842886,0.504111371174962,2.45079953013588,0
2552,72,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,1.46911484868214e-16,5.9843539572464,0.504111867114697,2.45135395143364,2.00150994626751e-16
2553,73,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,1.46911484868214e-16,5.98557371503809,0.504106430494613,2.45176981321474,1.43229068957038e-16
2554,74,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,0,5.98629222239216,0.504109454783594,2.45200154324784,0
2555,75,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,0,5.98657969760409,0.504118674031354,2.45207612524087,0
2556,76,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,7.3455742434107e-17,5.98666317126597,0.504123345829706,2.45209086276801,6.07732596703981e-17
2557,77,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,0,5.98660953760406,0.504122794026606,2.45207480420282,0
2558,78,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,1.46911484868214e-16,5.98642541727225,0.504116995341011,2.45202955267048,1.40433150375771e-16
2559,79,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,0,5.98606127706002,0.504107821838377,2.45192837121641,0
2560,80,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,0,5.98528674596562,0.504107140125149,2.45167195962883,0
2561,81,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,0,5.98399642055204,0.504112537515724,2.45123205309354,0
2562,82,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,0,5.98224036652218,0.504110291876501,2.45065638728309,0
2563,83,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,7.3455742434107e-17,5.98000748345893,0.5040949278339,2.44996100157055,7.02310805627097e-17
