omega_rad_s,heading_deg,method,body,dof,load,Cd
0.7,90,near_field,2,4,0.00363911973482334,7.24072076988741e-09
0.7,90,near_field,2,5,0.604724381863288,1.20321415915912e-06
0.7,90,near_field,2,6,-0.140758853919265,-2.80066508217885e-07
0.7,90,far_field_global,0,1,0.00482295734313083,9.59619082398333e-08
0.7,90,far_field_global,0,2,-847.153474997954,-0.0168557294309465
0.7,90,far_field_global,0,3,0,0
0.7,90,far_field_global,0,4,0,0
0.7,90,far_field_global,0,5,0,0
0.7,90,far_field_global,0,6,-2.13506110837369,-4.2481101032337e-06
0.8,0,near_field,1,1,7553.35200432911,0.150288302461341
0.8,0,near_field,1,2,-1.02876016116726,-2.04691398167422e-05
0.8,0,near_field,1,3,36597.1429174446,0.728169755738314
0.8,0,near_field,1,4,0.00182162455057204,3.62446846473549e-09
0.8,0,near_field,1,5,-2.55412006637662,-5.08190759332e-06
0.8,0,near_field,1,6,0.00314296557358495,6.25352771164106e-09
0.8,0,near_field,2,1,5456.87331787991,0.108574872086025
0.8,0,near_field,2,2,0.0445724019548892,8.86852700971115e-07
0.8,0,near_field,2,3,34244.6359582628,0.681362155983757
0.8,0,near_field,2,4,-0.00432193341650932,-8.59930844141589e-09
0.8,0,near_field,2,5,-0.0421239597657728,-8.38136287375384e-08
0.8,0,near_field,2,6,0.0073608398284441,1.464579066185e-08
0.8,0,far_field_global,0,1,-11430.4138164762,-0.22742982028698
0.8,0,far_field_global,0,2,-0.0130626887384879,-2.59907033984787e-07
0.8,0,far_field_global,0,3,0,0
0.8,0,far_field_global,0,4,0,0
0.8,0,far_field_global,0,5,0,0
0.8,0,far_field_global,0,6,4.8692631496653,9.68832503213596e-06
0.8,45,near_field,1,1,6692.34891377864,0.133157008590933
0.8,45,near_field,1,2,5930.27143747774,0.117994027944507
0.8,45,near_field,1,3,36263.9355928367,0.721539962349326
0.8,45,near_field,1,4,7.7171296530194,1.53546970240715e-05
0.8,45,near_field,1,5,-9.12170278644016,-1.81493623830224e-05
0.8,45,near_field,1,6,0.334851963969591,6.66251661672766e-07
0.8,45,near_field,2,1,5110.46333128367,0.101682386629057
0.8,45,near_field,2,2,4642.95680401439,0.092380455204091
0.8,45,near_field,2,3,34200.2561620057,0.680479135539424
0.8,45,near_field,2,4,7.01581050728981,1.39592892126133e-05
0.8,45,near_field,2,5,-6.75168025215401,-1.34337518399304e-05
0.8,45,near_field,2,6,-0.459224626613077,-9.13714726158225e-07
0.8,45,far_field_global,0,1,-9953.26718660535,-0.198039178971369
0.8,45,far_field_global,0,2,209.830854222595,0.0041749838835861
0.8,45,far_field_global,0,3,0,0
0.8,45,far_field_global,0,4,0,0
0.8,45,far_field_global,0,5,0,0
0.8,45,far_field_global,0,6,-3924.17850089228,-0.00780789939508152
0.8,90,near_field,1,1,293.797967510065,0.00584566928409709
0.8,90,near_field,1,2,9557.22856804359,0.190159237501851
0.8,90,near_field,1,3,35009.6153336437,0.696582875430968
0.8,90,near_field,1,4,1.88402833873229,3.74863266871257e-06
0.8,90,near_field,1,5,-0.740697515868947,-1.47375856750057e-06
0.8,90,near_field,1,6,0.502000123964452,9.98824712826305e-07
0.8,90,near_field,2,1,-292.231477100667,-0.00581450097838124
0.8,90,near_field,2,2,9560.71135162446,0.19022853410446
0.8,90,near_field,2,3,35009.5152770609,0.696580884614975
0.8,90,near_field,2,4,1.88009043724557,3.74079746482746e-06
0.8,90,near_field,2,5,0.726309399429248,1.44513067363174e-06
0.8,90,near_field,2,6,-0.503952143451153,-1.00270862681389e-06
0.8,90,far_field_global,0,1,0.0431771429313115,8.5909136930973e-07
0.8,90,far_field_global,0,2,9.0315505375529,0.00017969987339458
0.8,90,far_field_global,0,3,0,0
0.8,90,far_field_global,0,4,0,0
0.8,90,far_field_global,0,5,0,0
0.8,90,far_field_global,0,6,-6.35929685522126,-1.26530304515291e-05
0.9,0,near_field,1,1,11459.5554732083,0.228009648966838
0.9,0,near_field,1,2,-1.51302331364559,-3.0104476166595e-05
0.9,0,near_field,1,3,43689.4897034854,0.869285482680513
0.9,0,near_field,1,4,0.00253760873934943,5.04905516821287e-09
0.9,0,near_field,1,5,-3.24564927456287,-6.45783646226695e-06
0.9,0,near_field,1,6,-0.00032467910391806,-6.4601082201052e-10
0.9,0,near_field,2,1,7934.88649755781,0.157879656774621
