stage,mesh_level,omega_rad_s,component,panel_count,minimum_panel_area_m2,maximum_panel_area_m2,median_panel_area_m2,mean_sqrt_area_m,median_sqrt_area_m,minimum_edge_length_m,maximum_aspect_ratio,maximum_skewness_deg,minimum_corner_angle_deg,maximum_corner_angle_deg,maximum_warp_deg,poor_panel_count,poor_panel_fraction,finite_positive_geometry,component_gate_pass,component_gate_status
mesh_audit,MESH_L3,1.5,free_surface,2856,0.812053586086611,90.0086004465416,11.7422430617521,3.50767728183905,3.42669564737033,0.560704471902171,2.90420890750932,61.0412550964522,28.9587449035478,94.134149672777,0,808,0.282913165266106,1,0,FAIL
mesh_audit,MESH_L3,1.5,bottom,3444,0.0637755102065082,90.0086004465416,5.94052788151857,2.33374695347271,2.43731981519015,0.252538136142857,3.14586107797599,71.4916806052723,18.5083193947277,135,0,1996,0.579558652729384,1,0,FAIL
mesh_audit,MESH_L3,1.5,farfield,672,47.1598752071077,55.8086785188092,51.4842768629584,7.1722962465658,7.17500134790519,5.13902767641589,1.75306003540699,0.610598937172597,89.3894010628274,90.6105989371726,1.4787793334711e-06,0,0,1,1,PASS
mesh_audit,MESH_L1,2,body,192,0.739049755021611,0.942747006482709,0.814004168309055,0.899901370359355,0.902189145691737,0.698109849247914,1.40403606215522,29.2527305045578,66.5620538048336,119.252730504558,7.58291583832407,0,0,1,1,PASS
mesh_audit,MESH_L1,2,free_surface,928,2.36408675089336,97.8021395775646,16.0520660768117,4.20506987312516,4.00650297351839,0.980171403034624,2.41669180312338,62.3668591876897,27.6331408123103,97.7715246981866,0,304,0.327586206896552,1,0,FAIL
mesh_audit,MESH_L1,2,bottom,1120,0.195312500007431,97.8021395775646,9.15731139679415,2.96256327946519,3.02610449678813,0.44194173825,3.13654849047756,70.8956936853897,19.1043063146103,135,0,620,0.553571428571429,1,0,FAIL
mesh_audit,MESH_L1,2,farfield,192,111.76849968211,124.697143347677,118.232821514893,10.8707804754259,10.8734916891904,6.34538866524015,2.69578473996681,0.632942214117591,89.3670577858824,90.6329422141176,1.20741826972573e-06,0,0,1,1,PASS
mesh_audit,MESH_L2,2,body,300,0.466784818516517,0.608129616389175,0.519585775432755,0.720984429031345,0.720822984811636,0.557360828109397,1.40768945026193,29.5094893500022,65.2486095720126,119.509489350002,6.49915624280425,0,0,1,1,PASS
mesh_audit,MESH_L2,2,free_surface,1480,1.42149780112481,58.5059107509659,10.2588101726571,3.35047241509882,3.20293774098984,0.784590956591433,2.17170621298505,62.6584257157529,27.3415742842471,96.4280003830939,0,504,0.340540540540541,1,0,FAIL
mesh_audit,MESH_L2,2,bottom,1780,0.125000000004756,58.5059107509659,5.83679139905566,2.37282794235554,2.41594523925019,0.3535533906,3.13836382914215,71.1695884784564,18.8304115215436,135,0,992,0.557303370786517,1,0,FAIL
mesh_audit,MESH_L2,2,farfield,320,66.5873648447805,75.3156528905404,70.9515088676604,8.42105641370777,8.42282919221383,5.07704498596559,2.52693278967363,0.506423285668959,89.4935767143311,90.506423285669,1.4787793334711e-06,0,0,1,1,PASS
mesh_audit,MESH_L3,2,body,588,0.234131195130669,0.312429588071844,0.261403662059209,0.515651584165798,0.511276502549461,0.397414634867714,1.41088028264537,29.7422934746887,63.7439059459357,119.742293474689,5.01605271391314,0,0,1,1,PASS
mesh_audit,MESH_L3,2,free_surface,2856,0.812053586086612,33.2675331191788,5.23660934023557,2.41642187572191,2.2883639003086,0.560704471902171,2.34380180157333,63.0054120013868,26.9945879986132,94.7604774125214,0,1024,0.358543417366947,1,0,FAIL
mesh_audit,MESH_L3,2,bottom,3444,0.0637755102065082,33.2675331191788,2.99012203336928,1.70289547851155,1.72919693307884,0.252538136142857,3.14586107797599,71.4916806052724,18.5083193947276,135,0,1996,0.579558652729384,1,0,FAIL
mesh_audit,MESH_L3,2,farfield,560,37.8891641593212,43.2100351456113,40.5495996524662,6.36614160152019,6.36785675502097,3.62691729564764,2.82980843595854,0.361774155618249,89.6382258443818,90.3617741556182,1.4787793334711e-06,0,0,1,1,PASS
