stage,mesh_level,omega_rad_s,component,panel_count,minimum_panel_area_m2,maximum_panel_area_m2,median_panel_area_m2,mean_sqrt_area_m,median_sqrt_area_m,minimum_edge_length_m,maximum_aspect_ratio,maximum_skewness_deg,minimum_corner_angle_deg,maximum_corner_angle_deg,maximum_warp_deg,poor_panel_count,poor_panel_fraction,finite_positive_geometry,component_gate_pass,component_gate_status
mesh_audit,MESH_L3,0.5,bottom,2240,0.0488281250018578,4807.98595538386,2.86660857426855,12.0281724706718,1.69310619107856,0.220970869125,12.744341371996,59.1438818281274,30.8561181718726,135,0,400,0.178571428571429,1,0,FAIL
mesh_audit,MESH_L3,0.5,farfield,2688,212.628773520479,275.795951176731,244.212362348603,15.6152740468173,15.6272954265479,8.20137904300806,4.12490113425,1.34567463336658,88.6543253666335,91.3456746333666,1.70754729250319e-06,0,0,1,1,PASS
mesh_audit,MESH_L1,0.6,body,192,0.739049755021611,0.942747006482709,0.814004168309055,0.899901370359355,0.902189145691737,0.698109849247914,1.40403606215522,29.2527305045578,66.5620538048336,119.252730504558,7.58291583832407,0,0,1,1,PASS
mesh_audit,MESH_L1,0.6,free_surface,544,2.36408675089334,6169.79775105622,1631.33585143386,34.0851329213249,40.3897971145483,0.980171403034624,18.0526645129627,54.8855714227579,39.7652946961888,144.885571422758,0,32,0.0588235294117647,1,0,FAIL
mesh_audit,MESH_L1,0.6,bottom,736,0.195312500007431,6169.79775105622,647.403618486507,18.5414610160323,25.4440936051197,0.44194173825,18.0526645129627,54.8855714227579,36.7753136176158,144.885571422758,0,32,0.0434782608695652,1,1,PASS
mesh_audit,MESH_L1,0.6,farfield,512,661.041211130503,835.970684693898,748.505947912199,27.3387591209643,27.3578836725403,16.5888328833004,3.08639610911754,2.60510139935106,87.3948986006489,92.605101399351,1.4787793334711e-06,0,0,1,1,PASS
mesh_audit,MESH_L2,0.6,body,432,0.321027789917262,0.424139800913578,0.354274871432336,0.601302514923775,0.595209892571464,0.463957612465971,1.40967897598108,29.6535074685025,64.3710106871361,119.653507468503,5.6671133291532,0,0,1,1,PASS
mesh_audit,MESH_L2,0.6,free_surface,960,0.945867099522404,4305.79021043324,1089.89313244335,23.8997468937095,33.0135295362879,0.654031291719458,21.9796085412575,61.5010865707739,28.4989134292261,94.9578989718544,0,528,0.55,1,0,FAIL
mesh_audit,MESH_L2,0.6,bottom,1392,0.0868055555588584,4305.79021043324,9.74111154410897,12.1944525068143,3.12107538263801,0.2946278255,21.9796085412575,51.147372089995,38.852627910005,135,0,48,0.0344827586206897,1,1,PASS
mesh_audit,MESH_L2,0.6,farfield,1056,319.107034841353,407.296093154816,363.201563998084,19.0437565968241,19.0578478322733,12.0646057333093,2.82982779470293,1.7367893356892,88.2632106643109,91.7367893356892,1.4787793334711e-06,0,0,1,1,PASS
mesh_audit,MESH_L3,0.6,body,768,0.178232515452337,0.239611932954505,0.203152084606254,0.451336871143543,0.450723956104237,0.347588311854447,1.41166065294726,29.8008632142966,63.2737137578148,119.800863214297,4.4954567341475,0,0,1,1,PASS
mesh_audit,MESH_L3,0.6,free_surface,1472,0.503836563804933,2651.4823635349,817.170969433555,18.8651345616927,28.5862023200054,0.490676742904966,10.8493732505823,67.9922638562992,22.0077361437008,93.0547060714063,0,640,0.434782608695652,1,0,FAIL
mesh_audit,MESH_L3,0.6,bottom,2240,0.0488281250018578,2651.4823635349,2.86660857426862,9.33329535321654,1.69310619107858,0.220970869125,10.8493732505823,59.1438818281274,30.8561181718726,135,0,336,0.15,1,0,FAIL
mesh_audit,MESH_L3,0.6,farfield,2048,163.874794125055,210.781383869399,187.328088997227,13.6766204627716,13.6866660057076,8.29441644165015,3.08732595397362,1.30260644871696,88.697393551283,91.3026064487169,1.4787793334711e-06,0,0,1,1,PASS
mesh_audit,MESH_L1,1,body,192,0.739049755021611,0.942747006482709,0.814004168309055,0.899901370359355,0.902189145691737,0.698109849247914,1.40403606215522,29.2527305045578,66.5620538048336,119.252730504558,7.58291583832407,0,0,1,1,PASS
mesh_audit,MESH_L1,1,free_surface,544,2.36408675089334,1095.89308497788,270.819837056636,14.3101379194862,16.4565995442761,0.980171403034624,10.2077377132796,49.4019329642513,40.5980670357487,95.6340956399044,0,0,0,1,1,PASS
mesh_audit,MESH_L1,1,bottom,736,0.195312500007431,1095.89308497788,114.748060021806,8.15984925157779,10.7120504830791,0.44194173825,10.2077377132796,53.2246863823842,36.7753136176158,135,0,0,0,1,1,PASS
mesh_audit,MESH_L1,1,farfield,256,291.152204200107,349.008969554841,320.080586877474,17.880624065148,17.8887658975396,16.5483597880129,1.23867129879395,1.90848586411863,88.0915141358814,91.9084858641186,1.4787793334711e-06,0,0,1,1,PASS
mesh_audit,MESH_L2,1,body,432,0.321027789917262,0.424139800913578,0.354274871432336,0.601302514923775,0.595209892571464,0.463957612465971,1.40967897598108,29.6535074685025,64.3710106871361,119.653507468503,5.6671133291532,0,0,1,1,PASS
mesh_audit,MESH_L2,1,free_surface,960,0.945867099522404,583.984544117684,180.277773176835,10.4845434163878,13.4267557649157,0.654031291719458,6.50356399632624,60.8032198543656,29.1967801456344,93.7500460680644,0,480,0.5,1,0,FAIL
