stage,mesh_level,mesh_level_index,nested_mesh,eta_control,omega_rad_s,wavelength_m,body_division_count,fs_near_radial_count,fs_sponge_radial_count,bottom_near_radial_count,bottom_sponge_radial_count,configured_wall_vertical_count,configured_wall_theta_count,configured_fs_theta_count,configured_bottom_theta_count,actual_wall_vertical_layer_count,actual_wall_theta_count,actual_fs_theta_count,actual_bottom_theta_count,body_panel_count,free_surface_panel_count,bottom_panel_count,farfield_panel_count,total_panel_count,body_mean_sqrt_area_m,body_median_sqrt_area_m,fs_mean_sqrt_area_m,fs_median_sqrt_area_m,bottom_mean_sqrt_area_m,bottom_median_sqrt_area_m,wall_mean_sqrt_area_m,wall_median_sqrt_area_m,transition_mean_sqrt_area_m,transition_median_sqrt_area_m,transition_panel_count,global_equivalent_h_m,minimum_panel_area_m2,maximum_panel_area_m2,median_panel_area_m2,minimum_edge_length_m,maximum_aspect_ratio,maximum_skewness_deg,maximum_warp_deg,worst_poor_panel_fraction,unique_vertex_count,unique_edge_count,minimum_edge_multiplicity,maximum_edge_multiplicity,nonmanifold_edge_count,duplicate_panel_count,triangle_duplicate_vertex_count,unexpected_within_panel_duplicate_vertex_count,euler_characteristic,manifold_status,normal_orientation_status,waterline_continuity_status,maximum_interface_gap_m,self_intersection_audit,self_intersection_status,actual_top_outer_radius_m,actual_bottom_outer_radius_m,target_top_outer_radius_m,target_bottom_outer_radius_m,water_depth_m,body_geometry_hash,free_surface_geometry_hash,bottom_geometry_hash,farfield_geometry_hash,combined_geometry_hash,operator_hash,production_source_hash,physical_state_hash,mesh_control_hash,config_raw_sha256,body_bmf_raw_sha256,mesh_generation_command,generation_runtime_s,geometry_gate_status
mesh_audit,MESH_L1,1,NO,0.0707009403590185,0.5,219.748602338939,4,4,2,4,2,3,64,64,64,10,64,64,64,192,544,736,640,2112,0.899901370359355,0.902189145691737,44.8907470645645,53.456732940259,24.2175788980125,33.460267239229,31.9839217880114,32.0076141672923,47.8861363806986,37.9039912004571,320,37.7421300007275,0.195312500007431,10615.7244829658,1066.27253895779,0.44194173825,25.701280867429,58.9273439968566,7.58291583832407,0.117647058823529,1794,3904,2,2,0,0,640,0,2,PASS,PASS,PASS,0,ANALYTIC_COMPONENT_SEPARATION_PLUS_DUPLICATE_PANEL_AUDIT,PASS,689.245807016818,524.434355262614,689.245807016818,524.434355262614,50,0d1f567d5c8a5291114a0a2213e3c092c5b46a890c922cfb12f013bccc215c2a,f1784566119b6627241b9adb1b7efe2ee89ce645f4ff7fbf56d2a2511c01f5f6,d5757b7d7729606207d29fcc3671284c89abc3688982e552988f563f8a92c785,26231d8ba292cab0d1035e6f0886521f76c74074daefc6b499f6648e788a2c5d,731fe2c1007855852907735e5a4d848a71414f84e0fd94e828476366ec34e838,NOT_ASSEMBLED_MESH_AUDIT,7fe6aecc01449474828c7e97ea0b67fdf83f7805c95e29132935e568f1a9eafb,a29b88cc289c67fd1301f73c2cad39f5175bcad78050b5b9356bd4daf5cf7abd,442f19fbeb794ca8bfb5f15f02f9305fd4f82f07e5ad2d7907cbea8e44d01642,cd279a686897cb002b8fc4d6bde54a99d1d3221f0425810bc49fd0e89dacaa2b,15eebde53ddd04f934b2f0b2fc0f751f72bcfd8b8e6d22ad7cd4beff223b86fe,"generate_body_bmf(D=10,division=4); FS=[4,2]; bottom=[4,2]; wallNz=3; theta=[wall:64,FS:64,bottom:64]; outerFactor=1.5",0.5340673,FAIL
mesh_audit,MESH_L2,2,NO,0.0479337530744922,0.5,219.748602338939,6,6,3,6,3,4,96,96,96,14,96,96,96,432,960,1392,1344,4128,0.601302514923775,0.595209892571464,30.9119924240799,43.7052813325186,15.5327982136471,3.1210753826379,22.0801498364179,22.0968395860982,24.1876189795516,29.8082332125021,396,27.0081446111157,0.0868055555588584,7782.05653264232,464.601044426199,0.2946278255,41.1886958132035,61.6167942027077,5.6671133291532,0.55,3658,7792,1,2,32,0,960,0,-6,FAIL,PASS,PASS,0,ANALYTIC_COMPONENT_SEPARATION_PLUS_DUPLICATE_PANEL_AUDIT,PASS,689.245807016818,524.434355262614,689.245807016818,524.434355262614,50,1fbcd06bc4555f64682092be1bb00b5815130f8bf912b108abe6300304e02199,8ad3251037243a9f54dd792449aeced6bf002c3110897371ac03d0ff59985d17,81c799f2190deb9e373a8760c24b9681765a4f3d75a78170b8fa731b994735c0,a57c416186d0eab197131afac968ad67410832d7b854cf60b51dedb946416eac,db7a829a14aaa6657da2647a7a07d5dd82c0922dd8dc42a3af3d2553f47cea24,NOT_ASSEMBLED_MESH_AUDIT,7fe6aecc01449474828c7e97ea0b67fdf83f7805c95e29132935e568f1a9eafb,a29b88cc289c67fd1301f73c2cad39f5175bcad78050b5b9356bd4daf5cf7abd,715cd7cbbe8af8f56aef02624f7554239d2f50f52673a6f9f5d7236ff583337d,8287dc8cec86df7464007c04fb9f8ae44758dd6702440feefa84c97accb375e8,b001ae417f2cc3570afc2ca885511df9a0de8abcb4cae6849ce698e83fb83b29,"generate_body_bmf(D=10,division=6); FS=[6,3]; bottom=[6,3]; wallNz=4; theta=[wall:96,FS:96,bottom:96]; outerFactor=1.5",0.467467,FAIL
mesh_audit,MESH_L3,3,NO,0.0353504701795093,0.5,219.748602338939,8,8,4,8,4,6,128,128,128,21,128,128,128,768,1472,2240,2688,7168,0.451336871143543,0.450723956104237,24.6019658671991,37.854695727744,12.0281724706718,1.69310619107856,15.6152740468173,15.6272954265479,20.8083453787486,25.8876903953188,516,20.4989922907152,0.0488281250018578,4807.98595538386,229.999747375951,0.220970869125,12.744341371996,68.087355481256,4.4954567341475,0.478260869565217,6530,13696,2,2,0,0,1280,0,2,PASS,PASS,PASS,0,ANALYTIC_COMPONENT_SEPARATION_PLUS_DUPLICATE_PANEL_AUDIT,PASS,689.245807016818,524.434355262614,689.245807016818,524.434355262614,50,45434550a8b4c165c6b34f6f772455bcad2136041eaccff15ef8275c04de7fa9,d16a5d2108c69dc2b73cfb5064c26b46c51d8a356c9bc768693c7753ed128daf,0c4d47212b8f703b5ca9b7088bc3b48660a2016f2a21206f5998053543ac5c87,b44d6ab466dd9a4c915bb4ed30adcbae412c3c5042107a76967d48904145757c,f159866ca125d63ab05e5bb30531bb7c527ff3aae6c567184f3743ae6eca62d7,NOT_ASSEMBLED_MESH_AUDIT,7fe6aecc01449474828c7e97ea0b67fdf83f7805c95e29132935e568f1a9eafb,a29b88cc289c67fd1301f73c2cad39f5175bcad78050b5b9356bd4daf5cf7abd,214c26cb22e88647fb45eb48de35647e02816bd93e40b4646059e3c24769e38c,41b4fafbe09566099604ce1cdb468966c35c2d33dabe8f64056913b127a7557a,c5d17fdf285fc545bc45a3d85532ab95eaa3a72c8c496bd991047dad774c1a0d,"generate_body_bmf(D=10,division=8); FS=[8,4]; bottom=[8,4]; wallNz=6; theta=[wall:128,FS:128,bottom:128]; outerFactor=1.5",0.7108951,FAIL
mesh_audit,MESH_L1,1,NO,0.0707009403590185,0.6,163.908484447332,4,4,2,4,2,3,64,64,64,8,64,64,64,192,544,736,512,1984,0.899901370359355,0.902189145691737,34.0851329213249,40.3897971145483,18.5414610160323,25.4440936051197,27.3387591209643,27.3578836725403,36.4437504527342,28.8232216801113,320,29.5795441270361,0.195312500007431,6169.79775105622,707.41774743194,0.44194173825,18.0526645129627,54.8855714227579,7.58291583832407,0.0588235294117647,1666,3648,2,2,0,0,640,0,2,PASS,PASS,PASS,0,ANALYTIC_COMPONENT_SEPARATION_PLUS_DUPLICATE_PANEL_AUDIT,PASS,521.725453341996,398.794090006497,521.725453341996,398.794090006497,50,0d1f567d5c8a5291114a0a2213e3c092c5b46a890c922cfb12f013bccc215c2a,0338215239c2e10174eaa0976a684e5fe64f03ca9f6ec1544679df41100a94dc,66b9ad7db0afcc8c58b576a4da1a4c33e9617510b2029231b65b9cb2822910e0,25c1fe8ea2ee82e7b771bf1f9ccdf6d1249893ccaac318d66879cd13dc87f6cd,61d6243ede0872e350cb253351bd8fdb8382a9d6b1450bdac285bed5b42f51a2,NOT_ASSEMBLED_MESH_AUDIT,7fe6aecc01449474828c7e97ea0b67fdf83f7805c95e29132935e568f1a9eafb,b9ff0684826c91b7cd4faf04e7ae5ba605620ef1660882a19aacaaae4bc7cd93,422b25ccdf277f64cf01a16698e186e5ff0c3db2b6078e47e4baab8222880923,84dd156941ae1f2eaa9ed39693257f8b4deb106c62638004ccff1d0417783ad1,15eebde53ddd04f934b2f0b2fc0f751f72bcfd8b8e6d22ad7cd4beff223b86fe,"generate_body_bmf(D=10,division=4); FS=[4,2]; bottom=[4,2]; wallNz=3; theta=[wall:64,FS:64,bottom:64]; outerFactor=1.5",0.195753,FAIL
mesh_audit,MESH_L2,2,NO,0.0479337530744922,0.6,163.908484447332,6,6,3,6,3,4,96,96,96,11,96,96,96,432,960,1392,1056,3840,0.601302514923775,0.595209892571464,23.8997468937095,33.0135295362879,12.1944525068143,3.12107538263801,19.0437565968241,19.0578478322733,18.7058569915019,22.6669880022039,390,21.27090957753,0.0868055555588584,4305.79021043324,341.15429941972,0.2946278255,21.9796085412575,61.5010865707739,5.6671133291532,0.55,3370,7216,1,2,32,0,960,0,-6,FAIL,PASS,PASS,0,ANALYTIC_COMPONENT_SEPARATION_PLUS_DUPLICATE_PANEL_AUDIT,PASS,521.725453341996,398.794090006497,521.725453341996,398.794090006497,50,1fbcd06bc4555f64682092be1bb00b5815130f8bf912b108abe6300304e02199,ad146561f2d1424922f50ee6055b6939b284771295905feb78d871721233011b,fc95e3a0238da45ebc521805fd1e461a9c6fb690a910ee746f507e87008135b1,0ebcca005477cb7707af4b2a9cbefadeb7ae4156c712ab366b818dadb3099ec0,90161ee155c030c6f2baae1e1722b8634bab904b0f4ac1f45e0b02f1f3b193b4,NOT_ASSEMBLED_MESH_AUDIT,7fe6aecc01449474828c7e97ea0b67fdf83f7805c95e29132935e568f1a9eafb,b9ff0684826c91b7cd4faf04e7ae5ba605620ef1660882a19aacaaae4bc7cd93,0f68a84004f0331cb94e338283ff48c42e3423b24eec249d1b2dbf6ba26ad5dd,0eb3b5aa6ad53d7a73a8965026c9fd4dc67adbbc15f17c6e002952962f2693d1,b001ae417f2cc3570afc2ca885511df9a0de8abcb4cae6849ce698e83fb83b29,"generate_body_bmf(D=10,division=6); FS=[6,3]; bottom=[6,3]; wallNz=4; theta=[wall:96,FS:96,bottom:96]; outerFactor=1.5",0.4454862,FAIL
mesh_audit,MESH_L3,3,NO,0.0353504701795093,0.6,163.908484447332,8,8,4,8,4,6,128,128,128,16,128,128,128,768,1472,2240,2048,6528,0.451336871143543,0.450723956104237,18.8651345616927,28.5862023200054,9.33329535321654,1.69310619107858,13.6766204627716,13.6866660057076,15.2008580936572,19.6857010414608,510,16.31653223936,0.0488281250018578,2651.4823635349,173.256112073924,0.220970869125,10.8493732505823,67.9922638562992,4.4954567341475,0.434782608695652,5890,12416,2,2,0,0,1280,0,2,PASS,PASS,PASS,0,ANALYTIC_COMPONENT_SEPARATION_PLUS_DUPLICATE_PANEL_AUDIT,PASS,521.725453341996,398.794090006497,521.725453341996,398.794090006497,50,45434550a8b4c165c6b34f6f772455bcad2136041eaccff15ef8275c04de7fa9,76922f1d6a9e44fca7e615da3fd9735ee0015c1b9c13a2c929cb1db6788b3e77,e9bff8cc98c0eb5a2b5025c19aa91592db0d1f9df4377ed858898962c0678b4c,5701f9be5ec7aed55e9f973eec6019b999a2239c35a3baa267fc48931092e369,1ae7ac48ec1ca3d08f6cd169c7057608e96c9da09462416395479b3224e73b1b,NOT_ASSEMBLED_MESH_AUDIT,7fe6aecc01449474828c7e97ea0b67fdf83f7805c95e29132935e568f1a9eafb,b9ff0684826c91b7cd4faf04e7ae5ba605620ef1660882a19aacaaae4bc7cd93,ce4894a85c9c7c215c6d587a902b1de830da7f962cba041123cca6fc09b85d8c,50a2d8aece7059006bad57d86739894cafc6298bb1fc17b6d11879242197779d,c5d17fdf285fc545bc45a3d85532ab95eaa3a72c8c496bd991047dad774c1a0d,"generate_body_bmf(D=10,division=8); FS=[8,4]; bottom=[8,4]; wallNz=6; theta=[wall:128,FS:128,bottom:128]; outerFactor=1.5",0.5876761,FAIL
mesh_audit,MESH_L1,1,NO,0.0707009403590185,1,61.6124091872216,4,4,2,4,2,3,64,64,64,4,64,64,64,192,544,736,256,1728,0.899901370359355,0.902189145691737,14.3101379194862,16.4565995442761,8.15984925157779,10.7120504830791,17.880624065148,17.8887658975396,15.5753347893547,12.1877431505678,316,13.5224177946008,0.195312500007431,1095.89308497788,126.48455393344,0.44194173825,10.2077377132796,53.2246863823842,7.58291583832407,0,1410,3136,2,2,0,0,640,0,2,PASS,PASS,PASS,0,ANALYTIC_COMPONENT_SEPARATION_PLUS_DUPLICATE_PANEL_AUDIT,PASS,214.837227561665,168.627920671248,214.837227561665,168.627920671248,50,0d1f567d5c8a5291114a0a2213e3c092c5b46a890c922cfb12f013bccc215c2a,bf62469d304f55268944ebbcd0ccef1debe186f0102bce7ff70a05d626ec6421,fcc90753827d8d83810764c1b2a4106c813c49600edcb076d6dfde40c264bc71,bad5559e035c0e87f6db82601a63766691441b19399bf1fe338652ff40c325de,c4f32f3a45c87b2b58d86ca90179928c7b9a0cdcee457c2fd3e89d6aed5d83ac,NOT_ASSEMBLED_MESH_AUDIT,7fe6aecc01449474828c7e97ea0b67fdf83f7805c95e29132935e568f1a9eafb,9a1785914954faa76a621c2f5a6d5f96a039a2950c414e7354fcbcce8acd2f15,8d866f7879cf0ae10b0f30d60e96d472ffafe22db3c283dc8f5fcbfd0bf1e342,9674b8f3788c7aa438397daf7b8e91ea7c2753d102afbfb3743f44b7c04846bd,15eebde53ddd04f934b2f0b2fc0f751f72bcfd8b8e6d22ad7cd4beff223b86fe,"generate_body_bmf(D=10,division=4); FS=[4,2]; bottom=[4,2]; wallNz=3; theta=[wall:64,FS:64,bottom:64]; outerFactor=1.5",0.1751369,PASS
mesh_audit,MESH_L2,2,NO,0.0479337530744922,1,61.6124091872216,6,6,3,6,3,4,96,96,96,6,96,96,96,432,960,1392,576,3360,0.601302514923775,0.595209892571464,10.4845434163878,13.4267557649157,5.68738503567918,3.12107538263864,11.9233306576844,11.9297650241292,8.93702959988616,9.58461308849764,382,9.70130968057137,0.0868055555588584,583.984544117684,81.00460597054,0.2946278255,6.50356399632624,60.8032198543656,5.6671133291532,0.5,2890,6256,1,2,32,0,960,0,-6,FAIL,PASS,PASS,0,ANALYTIC_COMPONENT_SEPARATION_PLUS_DUPLICATE_PANEL_AUDIT,PASS,214.837227561665,168.627920671248,214.837227561665,168.627920671248,50,1fbcd06bc4555f64682092be1bb00b5815130f8bf912b108abe6300304e02199,b597fb88ebef869788e418e79cb6524c3eea2a02d2186b7a8dcb0f3d42dbd980,7e83f622ca378be91d46664e9267b330dfd60a5a0b7a8a41ad70a9c8fcdb3cd1,2f1fb0dd12206524145bd0b43852e8e6bf171bdbd0ca4371d26a919423dbffe0,910964f7eb4db1c847f1533bdee24b2613131e264ba93b4ca4260df4e910f651,NOT_ASSEMBLED_MESH_AUDIT,7fe6aecc01449474828c7e97ea0b67fdf83f7805c95e29132935e568f1a9eafb,9a1785914954faa76a621c2f5a6d5f96a039a2950c414e7354fcbcce8acd2f15,135aaef72cf161c09c274fae4f7f2e7fb103384747644a5958068d948dfd5fe9,86f879122810969811fbbf31c69f01f47e450a9af0de98ef5e09c2c9c37251b2,b001ae417f2cc3570afc2ca885511df9a0de8abcb4cae6849ce698e83fb83b29,"generate_body_bmf(D=10,division=6); FS=[6,3]; bottom=[6,3]; wallNz=4; theta=[wall:96,FS:96,bottom:96]; outerFactor=1.5",0.3190332,FAIL
mesh_audit,MESH_L3,3,NO,0.0353504701795093,1,61.6124091872216,8,8,4,8,4,6,128,128,128,8,128,128,128,768,1472,2240,1024,5504,0.451336871143543,0.450723956104237,8.21895940912679,11.6139113858306,4.30745665163578,1.69310619107868,8.94326325343454,8.94835330181043,7.25035144725115,8.32399204693151,508,7.58091471072316,0.0488281250018578,366.479827566376,58.0099218582532,0.220970869125,5.75720726460306,67.4171601847526,4.4954567341475,0.434782608695652,4866,10368,2,2,0,0,1280,0,2,PASS,PASS,PASS,0,ANALYTIC_COMPONENT_SEPARATION_PLUS_DUPLICATE_PANEL_AUDIT,PASS,214.837227561665,168.627920671248,214.837227561665,168.627920671248,50,45434550a8b4c165c6b34f6f772455bcad2136041eaccff15ef8275c04de7fa9,1ed493229121f998b3793818777160b5af9f9fa9f4e6577c31dde29dcba6ef99,03f2edd4b1200d436bcded19671b334416b38aa30db7ed217dfd20e23ccc7d4b,6b07f9da0323b26f6a131e452aa0221955c539d639e13e7de1e76175305f85d3,053e78dd5e32097f44997f5b78be5c56704958c7dcecc3b62b6efb51bde52914,NOT_ASSEMBLED_MESH_AUDIT,7fe6aecc01449474828c7e97ea0b67fdf83f7805c95e29132935e568f1a9eafb,9a1785914954faa76a621c2f5a6d5f96a039a2950c414e7354fcbcce8acd2f15,af6ec499b6e506f1bb14c71fcad4c01c8199e8c50a327f4a350f849a93f2e977,303421f03595d45f0664450c04032b4852cc5b1d70ccccd28312a9e0f605e1e4,c5d17fdf285fc545bc45a3d85532ab95eaa3a72c8c496bd991047dad774c1a0d,"generate_body_bmf(D=10,division=8); FS=[8,4]; bottom=[8,4]; wallNz=6; theta=[wall:128,FS:128,bottom:128]; outerFactor=1.5",0.5225049,FAIL
mesh_audit,MESH_L1,1,NO,0.0707009403590185,1.4,31.4372443546838,4,4,2,4,2,3,64,64,64,4,64,64,64,192,544,736,256,1728,0.899901370359355,0.902189145691737,8.60432661868187,9.39295776937691,5.19405843034055,6.42707676841179,12.3467953389107,12.3510414823987,9.88792545817358,9.24386234351398,310,8.31367907346312,0.195312500007431,315.452881688005,47.0524685063641,0.44194173825,4.48904976635737,53.2246863823842,7.58291583832407,0,1410,3136,2,2,0,0,640,0,2,PASS,PASS,PASS,0,ANALYTIC_COMPONENT_SEPARATION_PLUS_DUPLICATE_PANEL_AUDIT,PASS,124.311733064051,100.733799798038,124.311733064051,100.733799798038,50,0d1f567d5c8a5291114a0a2213e3c092c5b46a890c922cfb12f013bccc215c2a,4fa355e00788a730863e2c17ef1f420c526f6568698d4d683478a385e29fad71,54e4ee487dcd2a0a6250f4bd8b38d2cc9b2b69433255d529c1bc13183f45e300,70456016c86635ec5ef402e061956d9f87eaaeaa4721032d461fdf0530a51664,507a564d10eac2e493bbb72a80d9393d1d318fe47fb387b214cc0324dcae9e99,NOT_ASSEMBLED_MESH_AUDIT,7fe6aecc01449474828c7e97ea0b67fdf83f7805c95e29132935e568f1a9eafb,371d6127776ae3992b889611747bc044cdb22bcad227f5bfc88bb146c31eef75,aa3b172dc7bfb704493b181a84bb00c022226f507b4dff6392258b7e920705c7,0035c97bbd9236f00303aac35b6969af7f503854b0ef23ff5fe2530916ed7964,15eebde53ddd04f934b2f0b2fc0f751f72bcfd8b8e6d22ad7cd4beff223b86fe,"generate_body_bmf(D=10,division=4); FS=[4,2]; bottom=[4,2]; wallNz=3; theta=[wall:64,FS:64,bottom:64]; outerFactor=1.5",0.1749492,PASS
mesh_audit,MESH_L2,2,NO,0.0479337530744922,1.4,31.4372443546838,6,6,3,6,3,4,96,96,96,5,96,96,96,432,960,1392,480,3264,0.601302514923775,0.595209892571464,6.31883304093734,7.65934080227276,3.62570043360526,3.12107538263942,9.01828558617197,9.0222543773765,5.97528436181249,5.72559094695047,388,6.05125855633423,0.0868055555588584,165.262251361828,29.1683840261711,0.2946278255,3.89971402494582,59.8949840810116,5.6671133291532,0.5,2794,6064,1,2,32,0,960,0,-6,FAIL,PASS,PASS,0,ANALYTIC_COMPONENT_SEPARATION_PLUS_DUPLICATE_PANEL_AUDIT,PASS,124.311733064051,100.733799798038,124.311733064051,100.733799798038,50,1fbcd06bc4555f64682092be1bb00b5815130f8bf912b108abe6300304e02199,6cd28e809818abe3e6ae28bbc58a8d2f33309b5d19998435dea8d7732d2f7f82,0738ce192e0c786da0b5f087d3beba2583b7d3c2fdf126491a4d73500314bc0c,7e3402b8a3c9f0010a93f61d1d2ee585454ef2886fc4bd4a3430f6625d0d3c29,5d66ed2636573de081dd159e0ee0b228967e593814386397c6d79c04b5bd5b16,NOT_ASSEMBLED_MESH_AUDIT,7fe6aecc01449474828c7e97ea0b67fdf83f7805c95e29132935e568f1a9eafb,371d6127776ae3992b889611747bc044cdb22bcad227f5bfc88bb146c31eef75,b86be876d9f67809848e65863d34491d880b24ee5f96273fe05eb1bdad880fde,9aef178be410e7fc125792347a7084d0b514932261bb14bd7cd62c7ba007d6e0,b001ae417f2cc3570afc2ca885511df9a0de8abcb4cae6849ce698e83fb83b29,"generate_body_bmf(D=10,division=6); FS=[6,3]; bottom=[6,3]; wallNz=4; theta=[wall:96,FS:96,bottom:96]; outerFactor=1.5",0.3143756,FAIL
