omega_rad_s,heading_deg,method,body,dof,load,Cd
0.7,45,far_field_global,0,1,-401.916307172869,-0.00799688926213448
0.7,45,far_field_global,0,2,-401.908368816035,-0.00799673131342876
0.7,45,far_field_global,0,3,0,0
0.7,45,far_field_global,0,4,0,0
0.7,45,far_field_global,0,5,0,0
0.7,45,far_field_global,0,6,-0.686660681557346,-1.36624200936293e-06
0.7,90,near_field,1,1,-0.0686168396382286,-1.36526251438845e-06
0.7,90,near_field,1,2,3405.10023839537,0.0677509447786687
0.7,90,near_field,1,3,29736.8306468045,0.591670796743912
0.7,90,near_field,1,4,0.905728757826121,1.8021196076403e-06
0.7,90,near_field,1,5,0.00100625555430153,2.00213678657631e-09
0.7,90,near_field,1,6,-0.000150066436754577,-2.98585714307257e-10
0.7,90,far_field_global,0,1,-0.0056133641092029,-1.11688553980539e-07
0.7,90,far_field_global,0,2,-568.368711046644,-0.0113087763825099
0.7,90,far_field_global,0,3,0,0
0.7,90,far_field_global,0,4,0,0
0.7,90,far_field_global,0,5,0,0
0.7,90,far_field_global,0,6,-0.686617974844093,-1.3661570362353e-06
0.8,0,near_field,1,1,7355.19690114408,0.146345629848617
0.8,0,near_field,1,2,0.536456413151179,1.06738205277316e-05
0.8,0,near_field,1,3,35941.0405023524,0.715115350469172
0.8,0,near_field,1,4,0.00170034892259563,3.38316753968842e-09
0.8,0,near_field,1,5,-3.54689340190147,-7.05721894170413e-06
0.8,0,near_field,1,6,-1.20343721164577e-05,-2.39446719222662e-11
0.8,0,far_field_global,0,1,-826.145091256232,-0.0164377276844119
0.8,0,far_field_global,0,2,-0.00847905663240328,-1.68706956464774e-07
0.8,0,far_field_global,0,3,0,0
0.8,0,far_field_global,0,4,0,0
0.8,0,far_field_global,0,5,0,0
0.8,0,far_field_global,0,6,0.502373290931516,9.99567199473063e-07
0.8,45,near_field,1,1,5208.53997714413,0.10363380801244
0.8,45,near_field,1,2,5209.30162570198,0.103648962458938
0.8,45,near_field,1,3,35936.9624738539,0.715034210336941
0.8,45,near_field,1,4,17.6908054784472,3.51992217892905e-05
0.8,45,near_field,1,5,-17.6892171565846,-3.5196061520891e-05
0.8,45,near_field,1,6,-0.000273454003465091,-5.44088743096734e-10
0.8,45,far_field_global,0,1,-584.226353891004,-0.0116242943436417
0.8,45,far_field_global,0,2,-584.238327211596,-0.0116245325756248
0.8,45,far_field_global,0,3,0,0
0.8,45,far_field_global,0,4,0,0
0.8,45,far_field_global,0,5,0,0
0.8,45,far_field_global,0,6,0.501874201445633,9.98574166028219e-07
0.8,90,near_field,1,1,-0.535820747473813,-1.06611727502244e-05
0.8,90,near_field,1,2,7355.19668416662,0.146345625531438
0.8,90,near_field,1,3,35941.0401509316,0.715115343476989
0.8,90,near_field,1,4,3.54689693488239,7.05722597124154e-06
0.8,90,near_field,1,5,0.00168768665679676,3.3579735538774e-09
0.8,90,near_field,1,6,-1.10221929671576e-05,-2.19307490169403e-11
0.8,90,far_field_global,0,1,0.00843917610204857,1.67913457471898e-07
0.8,90,far_field_global,0,2,-826.145112241684,-0.0164377281019574
0.8,90,far_field_global,0,3,0,0
0.8,90,far_field_global,0,4,0,0
0.8,90,far_field_global,0,5,0,0
0.8,90,far_field_global,0,6,0.500014821295227,9.94874575617569e-07
0.9,0,near_field,1,1,14218.0830008249,0.282895800066479
0.9,0,near_field,1,2,2.1120010988036,4.20222782883363e-05
0.9,0,near_field,1,3,42608.0464781969,0.847768113114819
0.9,0,near_field,1,4,-0.00144220831213439,-2.86954770414629e-09
0.9,0,near_field,1,5,-11.3989095629036,-2.2680298324999e-05
0.9,0,near_field,1,6,0.00126155319500949,2.51009999314201e-09
0.9,0,far_field_global,0,1,-907.023309952829,-0.0180469536528352
0.9,0,far_field_global,0,2,-0.169792334360679,-3.37834138901374e-06
0.9,0,far_field_global,0,3,0,0
0.9,0,far_field_global,0,4,0,0
0.9,0,far_field_global,0,5,0,0
0.9,0,far_field_global,0,6,5.0204473624585,9.98913477444139e-06
0.9,45,near_field,1,1,10064.2182402152,0.200246761180403
0.9,45,near_field,1,2,10067.2229988585,0.200306546567811
0.9,45,near_field,1,3,42600.4628443429,0.847617222297371
0.9,45,near_field,1,4,27.7992152479138,5.5311825358753e-05
0.9,45,near_field,1,5,-27.7997856440864,-5.53129602704117e-05
0.9,45,near_field,1,6,-0.000597215337640344,-1.18827348767014e-09
0.9,45,far_field_global,0,1,-641.43758914915,-0.0127626206686607
0.9,45,far_field_global,0,2,-641.677047110501,-0.012767385140183
0.9,45,far_field_global,0,3,0,0
0.9,45,far_field_global,0,4,0,0
0.9,45,far_field_global,0,5,0,0
0.9,45,far_field_global,0,6,5.00911582549868,9.96658852672259e-06
0.9,90,near_field,1,1,-2.11606939118774,-4.2103224702058e-05
0.9,90,near_field,1,2,14218.0828381061,0.282895796828879
0.9,90,near_field,1,3,42608.0467032752,0.847768117593181
0.9,90,near_field,1,4,11.3989336569027,2.26803462645921e-05
0.9,90,near_field,1,5,-0.00155482967290505,-3.09362931879111e-09
0.9,90,near_field,1,6,0.00127768439139476,2.54219607604697e-09
0.9,90,far_field_global,0,1,0.168677009425939,3.35614987840509e-06
0.9,90,far_field_global,0,2,-907.024243357929,-0.0180469722247047
0.9,90,far_field_global,0,3,0,0
0.9,90,far_field_global,0,4,0,0
0.9,90,far_field_global,0,5,0,0
0.9,90,far_field_global,0,6,4.98729463869811,9.92317112581143e-06
1,0,near_field,1,1,25136.6926012517,0.500142302168559
1,0,near_field,1,2,0.00187167270207793,3.72404877989673e-08
1,0,near_field,1,3,50541.1058477884,1.00561141570387
1,0,near_field,1,4,-2.5326264700698e-05,-5.0391419959946e-11
1,0,near_field,1,5,-26.6157390204277,-5.29570743405256e-05
1,0,near_field,1,6,4.21262772816388e-06,8.38182398760797e-12
1,0,far_field_global,0,1,-675.862422268674,-0.0134475681898517
1,0,far_field_global,0,2,0.000353815571358862,7.039833649145e-09
1,0,far_field_global,0,3,0,0
1,0,far_field_global,0,4,0,0
1,0,far_field_global,0,5,0,0
1,0,far_field_global,0,6,-0.00568646998786023,-1.13143134463092e-08
1,45,near_field,1,1,17790.4197624319,0.353974233510923
1,45,near_field,1,2,17790.4192250125,0.353974222817942
1,45,near_field,1,3,50528.1673343973,1.00535397937457
1,45,near_field,1,4,43.5978913055959,8.67462958360303e-05
1,45,near_field,1,5,-43.5979283091853,-8.67463694617085e-05
1,45,near_field,1,6,-9.80139850658582e-07,-1.95017462771185e-12
1,45,far_field_global,0,1,-478.441378443737,-0.00951950108407
1,45,far_field_global,0,2,-478.441437337935,-0.00951950225588206
1,45,far_field_global,0,3,0,0
1,45,far_field_global,0,4,0,0
1,45,far_field_global,0,5,0,0
1,45,far_field_global,0,6,0.000771247568964717,1.53454370788904e-09
1,90,near_field,1,1,0.0019333134699191,3.84669480984414e-08
1,90,near_field,1,2,25136.689671321,0.500142243872017
1,90,near_field,1,3,50541.1041335222,1.00561138159528
1,90,near_field,1,4,26.6156911897171,5.29569791722309e-05
1,90,near_field,1,5,3.27376404104011e-05,6.51377613680534e-11
1,90,near_field,1,6,-3.89543408393026e-06,-7.75070691116198e-12
1,90,far_field_global,0,1,0.000552111063112035,1.09852995594112e-08
1,90,far_field_global,0,2,-675.861864310238,-0.0134475570882076
1,90,far_field_global,0,3,0,0
1,90,far_field_global,0,4,0,0
1,90,far_field_global,0,5,0,0
1,90,far_field_global,0,6,0.00911824916399638,1.81424907443894e-08
1.1,0,near_field,1,1,88826.4203581119,1.76737055570652
1.1,0,near_field,1,2,6.00617512595304e-08,1.1950427617403e-12
1.1,0,near_field,1,3,312743.364198174,6.2226239799832
1.1,0,near_field,1,4,-4.66286731448662e-11,-9.2776612674085e-17
1.1,0,near_field,1,5,1604.45428633521,0.00319236692440575
1.1,0,near_field,1,6,1.86873493678598e-08,3.71820353716868e-14
1.1,0,far_field_global,0,1,-60269.3646354448,-1.19917362467594
1.1,0,far_field_global,0,2,8.72269285254145e-09,1.73554562391477e-13
1.1,0,far_field_global,0,3,0,0
1.1,0,far_field_global,0,4,0,0
1.1,0,far_field_global,0,5,0,0
1.1,0,far_field_global,0,6,-5.98427855185672e-08,-1.19068602191305e-13
1.1,45,near_field,1,1,62562.6364249607,1.24480262808148
1.1,45,near_field,1,2,62562.6364251847,1.24480262808594
1.1,45,near_field,1,3,312708.670431543,6.22193368151837
1.1,45,near_field,1,4,-1131.41693909692,-0.00225116916377559
1.1,45,near_field,1,5,1131.41693910215,0.002251169163786
1.1,45,near_field,1,6,2.72852435528015e-08,5.42891809284744e-14
1.1,45,far_field_global,0,1,-42621.2000720811,-0.848029828879553
1.1,45,far_field_global,0,2,-42621.200072084,-0.848029828879611
1.1,45,far_field_global,0,3,0,0
1.1,45,far_field_global,0,4,0,0
1.1,45,far_field_global,0,5,0,0
1.1,45,far_field_global,0,6,1.77322590342413e-08,3.52817015218345e-14
1.1,90,near_field,1,1,-1.4549699428391e-07,-2.89493939533384e-12
1.1,90,near_field,1,2,88826.4203585117,1.76737055571448
1.1,90,near_field,1,3,312743.364198244,6.2226239799846
1.1,90,near_field,1,4,-1604.45428632838,-0.00319236692439216
1.1,90,near_field,1,5,5.06383407428146e-09,1.00754608885364e-14
1.1,90,near_field,1,6,2.12525327195848e-08,4.22859554751307e-14
1.1,90,far_field_global,0,1,1.16466904635955e-08,2.31733055478317e-13
1.1,90,far_field_global,0,2,-60269.3646354505,-1.19917362467605
1.1,90,far_field_global,0,3,0,0
1.1,90,far_field_global,0,4,0,0
1.1,90,far_field_global,0,5,0,0
1.1,90,far_field_global,0,6,8.46744209294424e-08,1.68475863114673e-13
1.2,0,near_field,1,1,80807.2300659934,1.60781351461719
1.2,0,near_field,1,2,4.52387239362224e-08,9.00110443945341e-13
1.2,0,near_field,1,3,72428.5571800439,1.44110388368955
1.2,0,near_field,1,4,4.63009708698281e-10,9.21245866782097e-16
1.2,0,near_field,1,5,-243.818363512717,-0.000485123001552514
1.2,0,near_field,1,6,-2.66805839574391e-09,-5.30860956743795e-15
