omega_rad_s,heading_deg,method,body,dof,load,Cd
1.7,90,near_field,1,1,-0.458233652566258,-9.11742994836894e-06
1.7,90,near_field,1,2,14789.4357277429,0.294263949119501
1.7,90,near_field,1,3,40523.7642275395,0.806297354023747
1.7,90,near_field,1,4,27.3832194284483,5.44841225653091e-05
1.7,90,near_field,1,5,0.00307695143137399,6.12218002169307e-09
1.7,90,near_field,1,6,0.00993325196786997,1.97640938131354e-08
1.7,90,far_field_global,0,1,1.59622951034923e-06,3.17600216846231e-11
1.7,90,far_field_global,0,2,-3902.69753775452,-0.0776515893384843
1.7,90,far_field_global,0,3,0,0
1.7,90,far_field_global,0,4,0,0
1.7,90,far_field_global,0,5,0,0
1.7,90,far_field_global,0,6,3.25208426162713e-05,6.47064009278349e-11
1.8,0,near_field,1,1,9527.59711585078,0.189569663409849
1.8,0,near_field,1,2,0.11061831159522,2.20096167387102e-06
1.8,0,near_field,1,3,35699.3486244028,0.7103064309279
1.8,0,near_field,1,4,0.000792910444553775,1.57764611853858e-09
1.8,0,near_field,1,5,-25.9665009943487,-5.16652918209655e-05
1.8,0,near_field,1,6,-0.00221796972032953,-4.41307255358858e-09
1.8,0,far_field_global,0,1,-1866.31779446941,-0.0371339417285788
1.8,0,far_field_global,0,2,-9.83286412388079e-07,-1.95643531065956e-11
1.8,0,far_field_global,0,3,0,0
1.8,0,far_field_global,0,4,0,0
1.8,0,far_field_global,0,5,0,0
1.8,0,far_field_global,0,6,-1.80711921789609e-05,-3.59560734687344e-11
1.8,45,near_field,1,1,6779.57461212802,0.134892529738156
1.8,45,near_field,1,2,6778.99784902129,0.134881053939307
1.8,45,near_field,1,3,35684.3085470313,0.710007179986628
1.8,45,near_field,1,4,19.2556001973106,3.83126784620852e-05
1.8,45,near_field,1,5,-19.2582739135398,-3.83179983289882e-05
1.8,45,near_field,1,6,-0.00262816439700759,-5.2292328702439e-09
1.8,45,far_field_global,0,1,-1320.22224901048,-0.0262683323326862
1.8,45,far_field_global,0,2,-1320.22224745679,-0.0262683323017726
1.8,45,far_field_global,0,3,0,0
1.8,45,far_field_global,0,4,0,0
1.8,45,far_field_global,0,5,0,0
1.8,45,far_field_global,0,6,7.41767590219569e-06,1.47588768391895e-11
1.8,90,near_field,1,1,-0.560714167914539,-1.11564746901246e-05
1.8,90,near_field,1,2,9528.36957021794,0.189585032858474
1.8,90,near_field,1,3,35699.5548685296,0.710310534547019
1.8,90,near_field,1,4,25.9688478264836,5.1669961289799e-05
1.8,90,near_field,1,5,0.00353852665172235,7.04057170110396e-09
1.8,90,near_field,1,6,0.00893450083357483,1.77768884972899e-08
1.8,90,far_field_global,0,1,-6.74336090310373e-07,-1.34171989128904e-11
1.8,90,far_field_global,0,2,-1866.31778670926,-0.0371339415741759
1.8,90,far_field_global,0,3,0,0
1.8,90,far_field_global,0,4,0,0
1.8,90,far_field_global,0,5,0,0
1.8,90,far_field_global,0,6,5.9909233891636e-06,1.19200813866123e-11
1.9,0,near_field,1,1,6981.93421497842,0.138918858867489
1.9,0,near_field,1,2,0.0602133648862884,1.19805940317081e-06
1.9,0,near_field,1,3,33022.0537302152,0.657036557551779
1.9,0,near_field,1,4,0.000609993379077218,1.21369783113021e-09
1.9,0,near_field,1,5,-25.9999944991918,-5.17319335183665e-05
1.9,0,near_field,1,6,-0.00139031401651799,-2.7662941341929e-09
1.9,0,far_field_global,0,1,-1638.69477465974,-0.0326049488749804
1.9,0,far_field_global,0,2,-1.4148332438075e-06,-2.81507979974763e-11
1.9,0,far_field_global,0,3,0,0
1.9,0,far_field_global,0,4,0,0
1.9,0,far_field_global,0,5,0,0
1.9,0,far_field_global,0,6,4.57362188154613e-06,9.1000905066209e-12
1.9,45,near_field,1,1,4968.84988001586,0.0988647177074264
1.9,45,near_field,1,2,4968.21157653441,0.0988520174457907
1.9,45,near_field,1,3,33006.4452282201,0.656725996721639
1.9,45,near_field,1,4,19.1794241710591,3.81611117713361e-05
1.9,45,near_field,1,5,-19.182382522535,-3.81669979741919e-05
1.9,45,near_field,1,6,-0.00291321942054158,-5.796404048953e-09
1.9,45,far_field_global,0,1,-1159.0134978134,-0.0230607776542552
1.9,45,far_field_global,0,2,-1159.0134972788,-0.0230607776436183
1.9,45,far_field_global,0,3,0,0
1.9,45,far_field_global,0,4,0,0
1.9,45,far_field_global,0,5,0,0
1.9,45,far_field_global,0,6,1.52562603162182e-05,3.03552312075306e-11
1.9,90,near_field,1,1,-0.660891219577057,-1.31496876413167e-05
1.9,90,near_field,1,2,6982.69215419128,0.138933939509515
1.9,90,near_field,1,3,33022.1484997151,0.657038443171204
1.9,90,near_field,1,4,26.0023313053733,5.17365830386589e-05
1.9,90,near_field,1,5,0.00390445289318434,7.76865154729493e-09
1.9,90,near_field,1,6,0.00826463238964712,1.64440578380989e-08
1.9,90,far_field_global,0,1,-1.29251776900809e-06,-2.57170990169679e-11
1.9,90,far_field_global,0,2,-1638.69477448989,-0.032604948871601
1.9,90,far_field_global,0,3,0,0
1.9,90,far_field_global,0,4,0,0
1.9,90,far_field_global,0,5,0,0
1.9,90,far_field_global,0,6,-1.5395064790094e-05,-3.06314091049844e-11
2,0,near_field,1,1,5048.51355613986,0.100449778041652
2,0,near_field,1,2,0.0168846708728394,3.35952636874742e-07
2,0,near_field,1,3,30889.3228942673,0.614601821720871
2,0,near_field,1,4,0.000483688640712236,9.62390534570777e-10
2,0,near_field,1,5,-26.4875079793569,-5.27019342984048e-05
2,0,near_field,1,6,-0.000708210171514782,-1.40911881773561e-09
2,0,far_field_global,0,1,-194.21803515667,-0.00386433715711168
2,0,far_field_global,0,2,-9.20953016999985e-08,-1.83241116648941e-12
2,0,far_field_global,0,3,0,0
2,0,far_field_global,0,4,0,0
2,0,far_field_global,0,5,0,0
2,0,far_field_global,0,6,7.57332624798657e-06,1.50685728024258e-11
2,45,near_field,1,1,3601.40447214557,0.0716567908241571
2,45,near_field,1,2,3600.76871545418,0.0716441412357529
2,45,near_field,1,3,30874.7179766062,0.61431122910959
2,45,near_field,1,4,19.7806469853309,3.93573588958729e-05
2,45,near_field,1,5,-19.783592396855,-3.9363219352234e-05
2,45,near_field,1,6,-0.00290235582088346,-5.77478885148435e-09
2,45,far_field_global,0,1,-136.320100990856,-0.00271234765141783
2,45,far_field_global,0,2,-136.320101349948,-0.00271234765856265
2,45,far_field_global,0,3,0,0
2,45,far_field_global,0,4,0,0
2,45,far_field_global,0,5,0,0
2,45,far_field_global,0,6,5.64404340647252e-06,1.12298976943048e-11
2,90,near_field,1,1,-0.741412648515885,-1.47518145989962e-05
2,90,near_field,1,2,5049.26963744477,0.100464821717066
2,90,near_field,1,3,30889.3590976525,0.614602542056069
2,90,near_field,1,4,26.4899103520034,5.27067142756483e-05
2,90,near_field,1,5,0.00413929325581147,8.23591110872419e-09
2,90,near_field,1,6,0.00773997007436507,1.54001423859396e-08
2,90,far_field_global,0,1,-1.12426151173497e-07,-2.23693208027947e-12
2,90,far_field_global,0,2,-194.218042213795,-0.0038643372975266
2,90,far_field_global,0,3,0,0
2,90,far_field_global,0,4,0,0
2,90,far_field_global,0,5,0,0
2,90,far_field_global,0,6,-1.74045798920197e-05,-3.46297215530968e-11
