stage,mesh_level,mesh_level_index,nested_mesh,eta_control,omega_rad_s,wavelength_m,body_division_count,fs_near_radial_count,fs_sponge_radial_count,bottom_near_radial_count,bottom_sponge_radial_count,configured_wall_vertical_count,configured_wall_theta_count,configured_fs_theta_count,configured_bottom_theta_count,actual_wall_vertical_layer_count,actual_wall_theta_count,actual_fs_theta_count,actual_bottom_theta_count,body_panel_count,free_surface_panel_count,bottom_panel_count,farfield_panel_count,total_panel_count,body_mean_sqrt_area_m,body_median_sqrt_area_m,fs_mean_sqrt_area_m,fs_median_sqrt_area_m,bottom_mean_sqrt_area_m,bottom_median_sqrt_area_m,wall_mean_sqrt_area_m,wall_median_sqrt_area_m,transition_mean_sqrt_area_m,transition_median_sqrt_area_m,transition_panel_count,global_equivalent_h_m,minimum_panel_area_m2,maximum_panel_area_m2,median_panel_area_m2,minimum_edge_length_m,maximum_aspect_ratio,maximum_skewness_deg,maximum_warp_deg,worst_poor_panel_fraction,unique_vertex_count,unique_edge_count,minimum_edge_multiplicity,maximum_edge_multiplicity,nonmanifold_edge_count,duplicate_panel_count,triangle_duplicate_vertex_count,unexpected_within_panel_duplicate_vertex_count,euler_characteristic,manifold_status,normal_orientation_status,waterline_continuity_status,maximum_interface_gap_m,self_intersection_audit,self_intersection_status,actual_top_outer_radius_m,actual_bottom_outer_radius_m,target_top_outer_radius_m,target_bottom_outer_radius_m,water_depth_m,body_geometry_hash,free_surface_geometry_hash,bottom_geometry_hash,farfield_geometry_hash,combined_geometry_hash,operator_hash,production_source_hash,physical_state_hash,mesh_control_hash,config_raw_sha256,body_bmf_raw_sha256,mesh_generation_command,generation_runtime_s,geometry_gate_status,topology_mode,requested_near_radial_step_m,realized_near_radial_step_m,requested_outer_radial_step_max_m,realized_outer_radial_step_m,configured_outer_radial_layer_count,requested_outer_radial_layer_count,realized_outer_radial_layer_count,base_theta_count,final_wall_theta_count,top_connector_minimum_angle_deg,top_connector_maximum_aspect_ratio,bottom_connector_minimum_angle_deg,bottom_connector_maximum_aspect_ratio,design_canonical_sha256,design_git_blob_id,design_v2_canonical_sha256,design_v2_git_blob_id,stale_result_reuse
phase3_2a_v5_mesh_family,MESH_L1,1,NO,0.0707009403590185,0.5,219.748602338939,4,4,2,4,2,3,64,64,64,10,64,64,64,192,1280,1088,640,3200,0.899901370359355,0.902189145691737,31.995283669977,35.9192806292049,23.5234293951175,30.8326625343517,31.9839217880114,32.0076141672923,23.1407563266006,22.5073621714976,376,30.6618513598673,0.195312500007431,1956.31295166354,1073.34214536434,0.44194173825,7.64297917957749,52.4770196823542,7.58291583832407,0,3106,6304,2,2,0,0,192,0,2,PASS,PASS,PASS,0,ANALYTIC_COMPONENT_SEPARATION_PLUS_DUPLICATE_PANEL_AUDIT,PASS,689.245807016818,524.434355262614,689.245807016818,524.434355262614,50,0d1f567d5c8a5291114a0a2213e3c092c5b46a890c922cfb12f013bccc215c2a,ca138c54054a85cc725f6f0d13767d1d881a84a222a1e304107b929fbc722072,5dd819d6ff78ac88a0ba79c0d65a3a975d43c7b4bfe13bbcce3564ea22196509,57063d2c5fb98015aeb6ce8787cac981a4f4300871b83d24fd187bc0e32d74ec,7c4fb682565df9221968a1295bd1f8cba94899d92e72063b53d4dbb0b5885b2a,NOT_ASSEMBLED_MESH_AUDIT,7198dff7ae486ea93b7fdb9c02c4e3f3bcd1b821f85d7af544f2e4c01534d1ef,b64305226bed2cc2395518117797b7c0feb366d299ab2489c25bc55001d09aa6,35b62802254106bcb0126382b7b4ea58c98436e807511f4a67b61b2915dd4841,36e34cfca2db0f5a20770886bf5ae50e34541231e45da4e675c4a3e405051953,15eebde53ddd04f934b2f0b2fc0f751f72bcfd8b8e6d22ad7cd4beff223b86fe,mode=QUALITY_CONTROLLED_V2;body=4;FS=4|2;bottom=4|2;wallNz=3;theta=64;outerFactor=1.5,0.6648367,PASS,QUALITY_CONTROLLED_V2,3.74999999994608,3.74999999994608,31.3654849166758,29.9657185007645,2,11,11,32,64,37.5229803176458,1.63984393688748,37.5229803176458,1.63984393688748,6f0650154b95df143764999551533fd1e3c78fe980f68db1eecc2cba1e9ab577,8afacc9a4c4cb228b9cb45c65aaa9f2a0b1c31dc,b890e7dbb53e44a0f9fb64dd7ab531ef0e4d2726115a6f5b6525a129eb6a4155,2faa3379d45060e9a606c0b5427af4c696b65d38,NO_MESH_REGENERATED_IN_UNIQUE_DIRECTORY
phase3_2a_v5_mesh_family,MESH_L2,2,NO,0.0550177552570247,0.5,219.748602338939,5,5,3,5,3,4,80,80,80,14,80,80,80,300,2000,1740,1120,5160,0.720984429031345,0.720822984811636,25.6107701207066,28.7568902833932,18.7238570335773,25.2454518919772,24.1840326447538,24.2023126588883,18.3234018665208,17.8851363831663,480,24.1530754303832,0.125000000004756,1244.36146702743,631.536493618948,0.3535533906,7.50215539383532,52.2435963328331,6.49915624280425,0,5042,10200,2,2,0,0,240,0,2,PASS,PASS,PASS,0,ANALYTIC_COMPONENT_SEPARATION_PLUS_DUPLICATE_PANEL_AUDIT,PASS,689.245807016818,524.434355262614,689.245807016818,524.434355262614,50,07223b90de15100b880ccba1dda5a8f328095f183ecf2fe98d3fff9303c4dee1,b1cae3500cef548db8ea49f27ded91976b0d7b887f02e764545910e895b6c7c3,a1e98e576d359579c7fab1711ec6e2ce02c408f8be55213fdb7a4d22ae9cd138,50e1da4dbafb4faecad11bd61730d680a83eb6acfdd9ed3537b4554f5dd20241,f7726f3b8da8e27febb9d43f6854e09ddb228493c76b7ab3ed4d7d6e8e15a637,NOT_ASSEMBLED_MESH_AUDIT,7198dff7ae486ea93b7fdb9c02c4e3f3bcd1b821f85d7af544f2e4c01534d1ef,b64305226bed2cc2395518117797b7c0feb366d299ab2489c25bc55001d09aa6,d7f896365075d9d7c99c5d64e43b97598041fc0b1874b32641202ade85f09beb,8821df3c1e5e25450cfa620d6c72e69522aa66a1cf42886e339b8dbc9ec07cc7,86ba08c6868727b52c6010184836bb72c2e62486759f0a432118249710713370,mode=QUALITY_CONTROLLED_V2;body=5;FS=5|3;bottom=5|3;wallNz=4;theta=80;outerFactor=1.5,0.6039409,PASS,QUALITY_CONTROLLED_V2,3.00000000001295,3.00000000001295,25.1069106471923,23.5444931077435,3,14,14,40,80,37.7564036671669,1.63191216684896,37.7564036671669,1.63191216684896,6f0650154b95df143764999551533fd1e3c78fe980f68db1eecc2cba1e9ab577,8afacc9a4c4cb228b9cb45c65aaa9f2a0b1c31dc,b890e7dbb53e44a0f9fb64dd7ab531ef0e4d2726115a6f5b6525a129eb6a4155,2faa3379d45060e9a606c0b5427af4c696b65d38,NO_MESH_REGENERATED_IN_UNIQUE_DIRECTORY
phase3_2a_v5_mesh_family,MESH_L3,3,NO,0.0412542094946932,0.5,219.748602338939,7,6,4,6,4,5,112,112,112,17,112,112,112,588,3696,3276,1904,9464,0.515651584165798,0.511276502549461,18.9301543857168,21.1418490626988,13.6972627860834,18.2493820015542,18.5526589885329,18.5669244814884,13.1123388916703,12.6733720911361,672,17.8388892166632,0.0637755102065082,662.266770592071,357.37140472127,0.252538136142857,7.73516831844286,51.9804388404248,5.01605271391314,0,9298,18760,2,2,0,0,336,0,2,PASS,PASS,PASS,0,ANALYTIC_COMPONENT_SEPARATION_PLUS_DUPLICATE_PANEL_AUDIT,PASS,689.245807016818,524.434355262614,689.245807016818,524.434355262614,50,1c1adedc691956860cf905855e035bca0281bb90a0f4cbdc3f93e924d85bb2a5,41e8a8715b634634ac2f1f67ac3950bbad80f7740df38268cdbcf7da9e4cfd05,1d65f03346b628c346111c769f129428d04e7ed819818b9bb86b2e7e93007b42,4050d6955d073b9adef6a0d801373d82af802d80d0bb3173dd99686b3fd8d9af,272d362b58e1eb15ae40fe9d40f9a782502c459862cb1a775cf50a6feaa7043c,NOT_ASSEMBLED_MESH_AUDIT,7198dff7ae486ea93b7fdb9c02c4e3f3bcd1b821f85d7af544f2e4c01534d1ef,b64305226bed2cc2395518117797b7c0feb366d299ab2489c25bc55001d09aa6,5883a84daf17785154e4a44daa2342ded1b13dabbf9554e4639cc00091158a22,9d81c84d2878fc1863c567e0dcd57ad775ae930708eaeeeec19d28ed069d29e9,775840353c1a329ea1b9258219e3af16b3a96364761d5b04258ca6678002b36c,mode=QUALITY_CONTROLLED_V2;body=7;FS=6|4;bottom=6|4;wallNz=5;theta=112;outerFactor=1.5,1.0016367,PASS,QUALITY_CONTROLLED_V2,2.49999999998807,2.49999999998807,17.942543124655,17.3485738688636,4,19,19,56,112,38.0195611595752,1.62292121046737,38.0195611595752,1.62292121046737,6f0650154b95df143764999551533fd1e3c78fe980f68db1eecc2cba1e9ab577,8afacc9a4c4cb228b9cb45c65aaa9f2a0b1c31dc,b890e7dbb53e44a0f9fb64dd7ab531ef0e4d2726115a6f5b6525a129eb6a4155,2faa3379d45060e9a606c0b5427af4c696b65d38,NO_MESH_REGENERATED_IN_UNIQUE_DIRECTORY
phase3_2a_v5_mesh_family,MESH_L1,1,NO,0.0707009403590185,0.6,163.908484447332,4,4,2,4,2,3,64,64,64,8,64,64,64,192,992,928,512,2624,0.899901370359355,0.902189145691737,27.0917442982032,30.861769727746,18.7864513879749,24.0129639668145,27.3387591209643,27.3578836725403,19.2001504782604,17.1152078912419,384,25.7205585199293,0.195312500007431,1501.89564760904,761.000910309582,0.44194173825,7.83863943114134,52.4770196823542,7.58291583832407,0,2530,5152,2,2,0,0,192,0,2,PASS,PASS,PASS,0,ANALYTIC_COMPONENT_SEPARATION_PLUS_DUPLICATE_PANEL_AUDIT,PASS,521.725453341996,398.794090006497,521.725453341996,398.794090006497,50,0d1f567d5c8a5291114a0a2213e3c092c5b46a890c922cfb12f013bccc215c2a,f46a0638c46c136d03335152a9243f9322454adcad95806b189a9fdddd163626,e83229f6b780ba43b435d2664fd6dda426c936edf39463dd0eade661863e485c,8b219b3ff50b88cea6d5f392b469ad19cae12123471f7b7ea9ccd465fe352c33,cda571b215c17a62fae509d7d45f5b83cebe1447ce5decc3841db9f22857c4a5,NOT_ASSEMBLED_MESH_AUDIT,7198dff7ae486ea93b7fdb9c02c4e3f3bcd1b821f85d7af544f2e4c01534d1ef,80ee2d862708bed403eee07b947bdd02a3eb68228dcb92473425bb82332e577b,a2de9e0ddf792ca56e8927731fcdcb5d7a5f98bd2621d2e59a4518e9ddbc07ac,d36319ba36819651f08d4cf3399840b4d721d6224be10a99e369df089617b5de,15eebde53ddd04f934b2f0b2fc0f751f72bcfd8b8e6d22ad7cd4beff223b86fe,mode=QUALITY_CONTROLLED_V2;body=4;FS=4|2;bottom=4|2;wallNz=3;theta=64;outerFactor=1.5,0.317028,PASS,QUALITY_CONTROLLED_V2,3.74999999994608,3.74999999994608,31.3654849166758,30.7328408338747,2,8,8,32,64,37.5229803176458,1.63984393688748,37.5229803176458,1.63984393688748,6f0650154b95df143764999551533fd1e3c78fe980f68db1eecc2cba1e9ab577,8afacc9a4c4cb228b9cb45c65aaa9f2a0b1c31dc,b890e7dbb53e44a0f9fb64dd7ab531ef0e4d2726115a6f5b6525a129eb6a4155,2faa3379d45060e9a606c0b5427af4c696b65d38,NO_MESH_REGENERATED_IN_UNIQUE_DIRECTORY
phase3_2a_v5_mesh_family,MESH_L2,2,NO,0.0550177552570247,0.6,163.908484447332,5,5,3,5,3,4,80,80,80,11,80,80,80,300,1520,1420,880,4120,0.720984429031345,0.720822984811636,21.8824046225282,25.346099578255,15.1226548228478,19.1098291826144,20.8584619142466,20.8738959225761,15.271826524206,13.6003421915318,480,20.5322440018409,0.125000000004756,975.26424920527,446.299247302596,0.3535533906,7.83410529416432,52.243596332833,6.49915624280425,0,4002,8120,2,2,0,0,240,0,2,PASS,PASS,PASS,0,ANALYTIC_COMPONENT_SEPARATION_PLUS_DUPLICATE_PANEL_AUDIT,PASS,521.725453341996,398.794090006497,521.725453341996,398.794090006497,50,07223b90de15100b880ccba1dda5a8f328095f183ecf2fe98d3fff9303c4dee1,f30d58b5f34f0313d0ab3dbb27cedc4c43754d32f06d7fa9ba4a5ac085fe4579,84266454023a284309f7deb36d1083bdc346f9eb9a0afb7363fe8a30141e0322,e4990b7eee13de12352044c9205ef5c9af328bac6e47e1ae7e09e1ee1103d3cd,d1c323a02144a9a3a62c7909e5c3c29dbf852c07fe839b31f2f4e0832355d24c,NOT_ASSEMBLED_MESH_AUDIT,7198dff7ae486ea93b7fdb9c02c4e3f3bcd1b821f85d7af544f2e4c01534d1ef,80ee2d862708bed403eee07b947bdd02a3eb68228dcb92473425bb82332e577b,5a5e8073fcf68f703495b9095434850e82cd20310e4471e97a56ea3f4f171a99,3f64a4e1eb864fdd7ce7dcf80a014029b34b6ad84694e04444aa8bf80a732416,86ba08c6868727b52c6010184836bb72c2e62486759f0a432118249710713370,mode=QUALITY_CONTROLLED_V2;body=5;FS=5|3;bottom=5|3;wallNz=4;theta=80;outerFactor=1.5,0.5361287,PASS,QUALITY_CONTROLLED_V2,3.00000000001295,3.00000000001295,25.1069106471923,24.5862726670998,3,10,10,40,80,37.756403667167,1.63191216684896,37.756403667167,1.63191216684896,6f0650154b95df143764999551533fd1e3c78fe980f68db1eecc2cba1e9ab577,8afacc9a4c4cb228b9cb45c65aaa9f2a0b1c31dc,b890e7dbb53e44a0f9fb64dd7ab531ef0e4d2726115a6f5b6525a129eb6a4155,2faa3379d45060e9a606c0b5427af4c696b65d38,NO_MESH_REGENERATED_IN_UNIQUE_DIRECTORY
phase3_2a_v5_mesh_family,MESH_L3,3,NO,0.0412542094946932,0.6,163.908484447332,7,6,4,6,4,5,112,112,112,13,112,112,112,588,2856,2660,1456,7560,0.515651584165798,0.511276502549461,16.1007324989972,18.2438849544226,11.0915613587855,13.9540390865141,16.2195904675602,16.2316206403419,10.8707255611531,9.63717544375502,664,15.161108625213,0.0637755102065082,505.494502624078,268.878534398849,0.252538136142857,7.83016018824596,51.9804388404248,5.01605271391314,0,7394,14952,2,2,0,0,336,0,2,PASS,PASS,PASS,0,ANALYTIC_COMPONENT_SEPARATION_PLUS_DUPLICATE_PANEL_AUDIT,PASS,521.725453341996,398.794090006497,521.725453341996,398.794090006497,50,1c1adedc691956860cf905855e035bca0281bb90a0f4cbdc3f93e924d85bb2a5,4bb90b0e3bb1f02f33c3ac4c4f65da6aa72335eb07a25269c175bbc72da8cf5b,ca1b14ff0d38b4c6a9d6392065f6e061a772950a7b92e69df21ffa4d6cd42329,e8741654a0c48851880f53ddcc3b199c68c448ce4f7e4f9abd8b3042eca464a6,939067f56e8823b71844f3a8d4a6fa8663238a82739d074346122f87721d7472,NOT_ASSEMBLED_MESH_AUDIT,7198dff7ae486ea93b7fdb9c02c4e3f3bcd1b821f85d7af544f2e4c01534d1ef,80ee2d862708bed403eee07b947bdd02a3eb68228dcb92473425bb82332e577b,0ba9aea0cd47147023a0c3e22bbb3f6a27bd98badfdaf5c3a5762724647fc7b5,f88efd8e6ba04d510d1dc9b0fd48903aad729f99225bbd7f906698b07590c230,775840353c1a329ea1b9258219e3af16b3a96364761d5b04258ca6678002b36c,mode=QUALITY_CONTROLLED_V2;body=7;FS=6|4;bottom=6|4;wallNz=5;theta=112;outerFactor=1.5,0.7239331,PASS,QUALITY_CONTROLLED_V2,2.49999999998807,2.49999999998807,17.942543124655,17.5616233336427,4,14,14,56,112,38.0195611595752,1.62292121046737,38.0195611595752,1.62292121046737,6f0650154b95df143764999551533fd1e3c78fe980f68db1eecc2cba1e9ab577,8afacc9a4c4cb228b9cb45c65aaa9f2a0b1c31dc,b890e7dbb53e44a0f9fb64dd7ab531ef0e4d2726115a6f5b6525a129eb6a4155,2faa3379d45060e9a606c0b5427af4c696b65d38,NO_MESH_REGENERATED_IN_UNIQUE_DIRECTORY
phase3_2a_v5_mesh_family,MESH_L1,1,NO,0.0707009403590185,1,61.6124091872216,4,4,2,4,2,3,64,64,64,4,64,64,64,192,576,640,256,1664,0.899901370359355,0.902189145691737,13.9888524695735,17.4616519064761,8.61284460142639,5.43925372898138,17.880624065148,17.8887658975397,11.1671230125805,8.69541233749188,384,13.7800108034412,0.195312500007431,583.062484410637,157.935524535532,0.44194173825,7.85735140322983,52.4770196823542,7.58291583832407,0,1570,3232,2,2,0,0,192,0,2,PASS,PASS,PASS,0,ANALYTIC_COMPONENT_SEPARATION_PLUS_DUPLICATE_PANEL_AUDIT,PASS,214.837227561665,168.627920671248,214.837227561665,168.627920671248,50,0d1f567d5c8a5291114a0a2213e3c092c5b46a890c922cfb12f013bccc215c2a,6bb59c1085324cc0b923b9a575d69015abc1c8c1c83088424c39be5e80653641,171eef792bb1e6ab235c4aa2d242aaa1e9cb49b3da6a1d19ab34ad690ff63cdd,f0f968332013871d8e8f9dbc09cc9656d90b98fdb5e1fcdaf3bf8e32937897f1,b26a9bfa08390cbb946f59aa00f6de53851377ead3f9fcc336009efcaefe9666,NOT_ASSEMBLED_MESH_AUDIT,7198dff7ae486ea93b7fdb9c02c4e3f3bcd1b821f85d7af544f2e4c01534d1ef,88796be6a94f0e346c438632c9854c0b8dd26f4f3be4764b7c523f28f5ca9c78,60867da5c6444ae57d0afed3c5ad16f074338305134798cf84c2ba0157350c02,9b8f44aaa40ff548ceddd0e476a0c6f0d9bc92576dfa227aa9429e5135dfeb93,15eebde53ddd04f934b2f0b2fc0f751f72bcfd8b8e6d22ad7cd4beff223b86fe,mode=QUALITY_CONTROLLED_V2;body=4;FS=4|2;bottom=4|2;wallNz=3;theta=64;outerFactor=1.5,0.1818278,PASS,QUALITY_CONTROLLED_V2,3.74999999994608,3.74999999994608,31.3654849166758,30.8062045936108,2,3,3,32,64,37.5229803176458,1.63984393688748,37.5229803176458,1.63984393688748,6f0650154b95df143764999551533fd1e3c78fe980f68db1eecc2cba1e9ab577,8afacc9a4c4cb228b9cb45c65aaa9f2a0b1c31dc,b890e7dbb53e44a0f9fb64dd7ab531ef0e4d2726115a6f5b6525a129eb6a4155,2faa3379d45060e9a606c0b5427af4c696b65d38,NO_MESH_REGENERATED_IN_UNIQUE_DIRECTORY
phase3_2a_v5_mesh_family,MESH_L2,2,NO,0.0550177552570247,1,61.6124091872216,5,5,3,5,3,4,80,80,80,6,80,80,80,300,880,1020,480,2680,0.720984429031345,0.720822984811636,11.3514886491573,13.9748108727543,6.95547252605354,5.75083102184183,13.0601328529055,13.067180689035,8.87300341701437,8.08048774719836,456,10.8610406970026,0.125000000004756,364.567487215179,153.619784911642,0.3535533906,7.36200603994554,52.243596332833,6.49915624280425,0,2562,5240,2,2,0,0,240,0,2,PASS,PASS,PASS,0,ANALYTIC_COMPONENT_SEPARATION_PLUS_DUPLICATE_PANEL_AUDIT,PASS,214.837227561665,168.627920671248,214.837227561665,168.627920671248,50,07223b90de15100b880ccba1dda5a8f328095f183ecf2fe98d3fff9303c4dee1,923eb389f9f5503a09a9d92f33aec16ee172e5b3ab89190aeff83ca3af016056,6faf55fe3e824b50e1c5ff82265142d81c5f1b16e50c8bd3a3d7cf9cded6d673,e2d7f223046edd8ab7d1f67838bc46867515ad505f7e7ed2004d5f5942dc34c3,a50c267ab41e3dd031c8191f6da24d9f4e2b74742ab072adb689614897d7dd57,NOT_ASSEMBLED_MESH_AUDIT,7198dff7ae486ea93b7fdb9c02c4e3f3bcd1b821f85d7af544f2e4c01534d1ef,88796be6a94f0e346c438632c9854c0b8dd26f4f3be4764b7c523f28f5ca9c78,0b959e6492aa0d77e1240e576368b1a7d2eac8e5115960ed3823f4f74af2128d,7e01be1587fe2365d5386703673e9806c715bf66138262b42d5d445456e0ae4c,86ba08c6868727b52c6010184836bb72c2e62486759f0a432118249710713370,mode=QUALITY_CONTROLLED_V2;body=5;FS=5|3;bottom=5|3;wallNz=4;theta=80;outerFactor=1.5,0.2647302,PASS,QUALITY_CONTROLLED_V2,3.00000000001295,3.00000000001295,25.1069106471923,23.1046534452081,3,4,4,40,80,37.756403667167,1.63191216684896,37.756403667167,1.63191216684896,6f0650154b95df143764999551533fd1e3c78fe980f68db1eecc2cba1e9ab577,8afacc9a4c4cb228b9cb45c65aaa9f2a0b1c31dc,b890e7dbb53e44a0f9fb64dd7ab531ef0e4d2726115a6f5b6525a129eb6a4155,2faa3379d45060e9a606c0b5427af4c696b65d38,NO_MESH_REGENERATED_IN_UNIQUE_DIRECTORY
phase3_2a_v5_mesh_family,MESH_L3,3,NO,0.0412542094946932,1,61.6124091872216,7,6,4,6,4,5,112,112,112,7,112,112,112,588,1624,1876,784,4872,0.515651584165798,0.511276502549461,8.49862098248273,10.387192129449,5.14302629518892,4.07502743126932,10.2205280536922,10.2266052453242,6.13698399964458,5.73591146387698,656,8.0571833670774,0.0637755102065082,180.595075522654,88.834517806008,0.252538136142857,6.86774542925515,51.9804388404248,5.01605271391314,0,4706,9576,2,2,0,0,336,0,2,PASS,PASS,PASS,0,ANALYTIC_COMPONENT_SEPARATION_PLUS_DUPLICATE_PANEL_AUDIT,PASS,214.837227561665,168.627920671248,214.837227561665,168.627920671248,50,1c1adedc691956860cf905855e035bca0281bb90a0f4cbdc3f93e924d85bb2a5,aeb1f2e772fd7bd41374a2eafd47a6a7ce62f1e0543df3f0eaed7509798b1dcf,41659001c0b8678351788a0da96f80a65570f7fe3cfb0cdb54fd1c49b576aae0,b306b2bfa7f77eda71074be4efa4f8c369b7c27b059f0b3e5d3720bfbf3e500b,7d656e780e996cb8d63f4f5dbed72a38c4d7a921aba607b88496b9616ecfbeea,NOT_ASSEMBLED_MESH_AUDIT,7198dff7ae486ea93b7fdb9c02c4e3f3bcd1b821f85d7af544f2e4c01534d1ef,88796be6a94f0e346c438632c9854c0b8dd26f4f3be4764b7c523f28f5ca9c78,e7309bd6b4902669b5f7597657c0efb3d5dd35a8b4b13fcb7169e2990ee26dca,a8aad503598b3fb918d1c01fc719404e67fd18a74c338dfc8d56d822f3983a2e,775840353c1a329ea1b9258219e3af16b3a96364761d5b04258ca6678002b36c,mode=QUALITY_CONTROLLED_V2;body=7;FS=6|4;bottom=6|4;wallNz=5;theta=112;outerFactor=1.5,0.4870648,PASS,QUALITY_CONTROLLED_V2,2.49999999998807,2.49999999998807,17.942543124655,15.4031022968054,4,6,6,56,112,38.0195611595752,1.62292121046737,38.0195611595752,1.62292121046737,6f0650154b95df143764999551533fd1e3c78fe980f68db1eecc2cba1e9ab577,8afacc9a4c4cb228b9cb45c65aaa9f2a0b1c31dc,b890e7dbb53e44a0f9fb64dd7ab531ef0e4d2726115a6f5b6525a129eb6a4155,2faa3379d45060e9a606c0b5427af4c696b65d38,NO_MESH_REGENERATED_IN_UNIQUE_DIRECTORY
