mesh_level,omega_rad_s,component,event_type,event_rank,panel_id,generator_region,ring_index,sector_index,scheduler,is_triangle,is_poor,area_m2,sqrt_area_m,aspect_ratio,aspect_limit,minimum_angle_deg,maximum_angle_deg,skewness_deg,warp_deg,center_x_m,center_y_m,center_z_m,v1_x_m,v1_y_m,v1_z_m,v2_x_m,v2_y_m,v2_z_m,v3_x_m,v3_y_m,v3_z_m,v4_x_m,v4_y_m,v4_z_m,body_division_count,fs_radial_counts,bottom_radial_counts,configured_wall_theta_count,legacy_theta_count,final_wall_theta_count,radial_scheduler_candidate,metric_bug,root_cause_status,runtime_provenance
MESH_L2,0.5,body,WORST_ASPECT_RATIO,2,6,BODY_SURFACE,NaN,NaN,not-applicable,0,0,0.466784818516517,0.683216523890133,1.40768945026193,4,84.4642039028947,96.069834694934,6.06983469493402,0.588294830796449,0.297994317625,-3.225780079,-3.77661679375,0,-3.535533906,-3.535533906,0,-2.938926261,-4.045084972,0.6354828395,-2.915092592,-4.01228074,0.556494431,-3.513567557,-3.513567557,5,5|3,5|3,80,40,80,NOT_CLASSIFIED,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L2,0.5,body,WORST_MINIMUM_ANGLE,2,10,BODY_SURFACE,NaN,NaN,not-applicable,0,0,0.474928140719699,0.689150303431478,1.05616081063259,4,65.2486095720126,119.509489350002,29.5094893500022,6.49915624280425,2.7125107555,-2.7125107555,-3.1659089635,2.284831558,-3.144800848,-3.144800848,2.53365927,-2.53365927,-3.487282812,3.144800848,-2.284831558,-3.144800848,2.886751346,-2.886751346,-2.886751346,5,5|3,5|3,80,40,80,NOT_CLASSIFIED,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L2,0.5,body,WORST_ASPECT_RATIO,3,41,BODY_SURFACE,NaN,NaN,not-applicable,0,0,0.466784818516517,0.683216523890133,1.40768945026193,4,84.4642039028947,96.069834694934,6.06983469493402,0.559990931951395,-3.225780079,-0.297994317625,-3.77661679375,-3.513567557,-0.556494431,-3.513567557,-3.535533906,0,-3.535533906,-2.938926261,0,-4.045084972,-2.915092592,-0.6354828395,-4.01228074,5,5|3,5|3,80,40,80,NOT_CLASSIFIED,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L2,0.5,body,WORST_MINIMUM_ANGLE,3,91,BODY_SURFACE,NaN,NaN,not-applicable,0,0,0.474928140719699,0.689150303431478,1.05616081063259,4,65.2486095720126,119.509489350002,29.5094893500022,6.49915624280425,-2.7125107555,2.7125107555,-3.1659089635,-3.144800848,2.284831558,-3.144800848,-2.886751346,2.886751346,-2.886751346,-2.284831558,3.144800848,-3.144800848,-2.53365927,2.53365927,-3.487282812,5,5|3,5|3,80,40,80,NOT_CLASSIFIED,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L2,0.5,body,WORST_ASPECT_RATIO,4,50,BODY_SURFACE,NaN,NaN,not-applicable,0,0,0.466784818516517,0.683216523890133,1.40768945026193,4,84.4642039028947,96.069834694934,6.06983469493402,0.588294830796449,3.225780079,-0.297994317625,-3.77661679375,2.915092592,-0.6354828395,-4.01228074,2.938926261,0,-4.045084972,3.535533906,0,-3.535533906,3.513567557,-0.556494431,-3.513567557,5,5|3,5|3,80,40,80,NOT_CLASSIFIED,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L2,0.5,body,WORST_MINIMUM_ANGLE,4,100,BODY_SURFACE,NaN,NaN,not-applicable,0,0,0.474928140719699,0.689150303431478,1.05616081063259,4,65.2486095720126,119.509489350002,29.5094893500022,4.13971350443699,2.7125107555,2.7125107555,-3.1659089635,2.53365927,2.53365927,-3.487282812,2.284831558,3.144800848,-3.144800848,2.886751346,2.886751346,-2.886751346,3.144800848,2.284831558,-3.144800848,5,5|3,5|3,80,40,80,NOT_CLASSIFIED,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L2,0.5,body,WORST_ASPECT_RATIO,5,51,BODY_SURFACE,NaN,NaN,not-applicable,0,0,0.466784818516517,0.683216523890133,1.40768945026193,4,84.4642039028947,96.069834694934,6.06983469493402,0.588294830796449,-3.225780079,0.297994317625,-3.77661679375,-3.535533906,0,-3.535533906,-3.513567557,0.556494431,-3.513567557,-2.915092592,0.6354828395,-4.01228074,-2.938926261,0,-4.045084972,5,5|3,5|3,80,40,80,NOT_CLASSIFIED,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L2,0.5,body,WORST_MINIMUM_ANGLE,5,201,BODY_SURFACE,NaN,NaN,not-applicable,0,0,0.474928140719699,0.689150303431478,1.05616081063259,4,65.2486095720126,119.509489350002,29.5094893500022,4.13971350443699,-2.7125107555,3.1659089635,-2.7125107555,-2.886751346,2.886751346,-2.886751346,-3.144800848,3.144800848,-2.284831558,-2.53365927,3.487282812,-2.53365927,-2.284831558,3.144800848,-3.144800848,5,5|3,5|3,80,40,80,NOT_CLASSIFIED,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L2,0.5,free_surface,WORST_ASPECT_RATIO,1,320,FS_BASE_EQUAL_COUNT_POLAR_RING,8,40,generate_free_surface_bmf radial weights + elliptic smoothing,0,1,9444.92454261755,97.1850016340873,122.201862485027,12,35.7010025990585,153.38356423212,63.3835642321202,0,123.301337507795,-132.402375256162,0,20.4014133258214,-1.13876099346076,0,205.503186520402,-282.850870579553,0,247.220725928926,-247.220725928926,0,20.080024256031,1.60085647729109,0,5,5|3,5|3,80,40,80,RADIAL_GRADING_OR_FIXED_RING_COUNT,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L2,0.5,free_surface,WORST_MINIMUM_ANGLE,1,280,FS_BASE_EQUAL_COUNT_POLAR_RING,7,40,generate_free_surface_bmf radial weights + elliptic smoothing,0,1,2.69315700154399,1.64108409337974,3.45000063218595,4.5,4.77834538665509,165.890024473766,85.2216546133449,180,18.9800441327727,-4.259911227799,0,17.1048092670226,-10.0660290647965,0,20.4014133258214,-1.13876099346076,0,20.080024256031,1.60085647729109,0,18.3339296822159,-7.43571133022979,0,5,5|3,5|3,80,40,80,RADIAL_GRADING_OR_FIXED_RING_COUNT,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L2,0.5,free_surface,WORST_ASPECT_RATIO,2,281,FS_BASE_EQUAL_COUNT_POLAR_RING,8,1,generate_free_surface_bmf radial weights + elliptic smoothing,0,1,9531.32391842816,97.6284995194956,106.211704593522,12,42.452750854791,146.545131660614,56.5451316606136,0,142.434717851402,-111.597164740155,0,20.080024256031,1.60085647729109,0,247.220725928926,-247.220725928926,0,282.850870579553,-205.503186520403,0,19.587250641099,4.73439701141698,0,5,5|3,5|3,80,40,80,RADIAL_GRADING_OR_FIXED_RING_COUNT,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L2,0.5,free_surface,WORST_MINIMUM_ANGLE,2,207,FS_BASE_EQUAL_COUNT_POLAR_RING,6,7,generate_free_surface_bmf radial weights + elliptic smoothing,0,1,0.664695582529399,0.815288649822502,2.51343375846466,4.5,5.27174579225133,165.727419093412,84.7282542077487,180,17.6590281695267,8.14322668619998,0,19.7537668119001,3.12868930082132,0,16.8469042954609,10.376599579167,0,15.0143112451634,12.8872779763261,0,19.0211303255825,6.18033988848552,0,5,5|3,5|3,80,40,80,RADIAL_GRADING_OR_FIXED_RING_COUNT,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L2,0.5,free_surface,WORST_ASPECT_RATIO,3,282,FS_BASE_EQUAL_COUNT_POLAR_RING,8,2,generate_free_surface_bmf radial weights + elliptic smoothing,0,1,9531.21321384984,97.6279325492957,106.186433299004,12,42.4145614587591,146.583409304442,56.5834093044416,0,158.14065285656,-87.9354652301825,0,19.587250641099,4.73439701141698,0,282.850870579553,-205.503186520403,0,311.516288024481,-158.725476698287,0,18.6082021811059,7.75240528654268,0,5,5|3,5|3,80,40,80,RADIAL_GRADING_OR_FIXED_RING_COUNT,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L2,0.5,free_surface,WORST_MINIMUM_ANGLE,3,208,FS_BASE_EQUAL_COUNT_POLAR_RING,6,8,generate_free_surface_bmf radial weights + elliptic smoothing,0,1,0.663933838058085,0.81482135346227,2.51415183699959,4.5,5.2756336166728,165.726258707923,84.7243663833272,180,16.1666044801502,10.8070787676139,0,19.0211303255825,6.18033988848552,0,15.0143112451634,12.8872779763261,0,12.810845866506,15.0808872100317,0,17.8201304833489,9.07980999561225,0,5,5|3,5|3,80,40,80,RADIAL_GRADING_OR_FIXED_RING_COUNT,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L2,0.5,free_surface,WORST_ASPECT_RATIO,4,283,FS_BASE_EQUAL_COUNT_POLAR_RING,8,3,generate_free_surface_bmf radial weights + elliptic smoothing,0,1,9531.15068207695,97.6276122932286,106.152391409822,12,42.3790190021021,146.618992441179,56.6189924411786,0,169.950645969328,-62.1080738521036,0,18.6082021811059,7.75240528654268,0,311.516288024481,-158.725476698287,0,332.511140622147,-108.039418823915,0,17.1669530495769,10.5801948272448,0,5,5|3,5|3,80,40,80,RADIAL_GRADING_OR_FIXED_RING_COUNT,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L2,0.5,free_surface,WORST_MINIMUM_ANGLE,4,206,FS_BASE_EQUAL_COUNT_POLAR_RING,6,6,generate_free_surface_bmf radial weights + elliptic smoothing,0,1,0.66329639358757,0.81443010356173,2.51343244898541,4.5,5.27692182261023,165.719052525085,84.7230781773898,180,18.716103637726,5.27920133579556,0,20,0,0,18.263743443543,7.61151646319386,0,16.8469042954609,10.376599579167,0,19.7537668119001,3.12868930082132,0,5,5|3,5|3,80,40,80,RADIAL_GRADING_OR_FIXED_RING_COUNT,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L2,0.5,free_surface,WORST_ASPECT_RATIO,5,284,FS_BASE_EQUAL_COUNT_POLAR_RING,8,4,generate_free_surface_bmf radial weights + elliptic smoothing,0,1,9531.11668749635,97.6274381897648,106.114618583155,12,42.34516765407,146.652856328472,56.6528563284716,0,177.573882193013,-34.7511705362445,0,17.1669530495769,10.5801948272448,0,332.511140622147,-108.039418823915,0,345.318465400197,-54.6930718766412,0,15.2989697001334,13.1476137283333,0,5,5|3,5|3,80,40,80,RADIAL_GRADING_OR_FIXED_RING_COUNT,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L2,0.5,free_surface,WORST_MINIMUM_ANGLE,5,209,FS_BASE_EQUAL_COUNT_POLAR_RING,6,9,generate_free_surface_bmf radial weights + elliptic smoothing,0,1,0.661444817253932,0.813292577891826,2.51523921549299,4.5,5.28601299722115,165.717927010987,84.7139870027789,180,14.2755015079889,13.204810466009,0,17.8201304833489,9.07980999561225,0,12.810845866506,15.0808872100317,0,10.2906897935432,16.9028396139995,0,16.1803398885575,11.7557050443925,0,5,5|3,5|3,80,40,80,RADIAL_GRADING_OR_FIXED_RING_COUNT,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L2,0.5,bottom,WORST_ASPECT_RATIO,1,320,BOTTOM_MIRRORED_FS_POLAR_RING,8,40,bottomReferenceSurface mirrored from FS producer,0,1,9444.92454261755,97.1850016340873,122.201862485027,12,35.7010025990585,153.38356423212,63.3835642321202,0,123.301337507795,-132.402375256162,-50,20.4014133258214,-1.13876099346076,-50,205.503186520402,-282.850870579553,-50,247.220725928926,-247.220725928926,-50,20.080024256031,1.60085647729109,-50,5,5|3,5|3,80,40,80,RADIAL_GRADING_OR_FIXED_RING_COUNT,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L2,0.5,bottom,WORST_MINIMUM_ANGLE,1,280,BOTTOM_MIRRORED_FS_POLAR_RING,7,40,bottomReferenceSurface mirrored from FS producer,0,1,2.69315700154399,1.64108409337974,3.45000063218595,4.5,4.77834538665509,165.890024473766,85.2216546133449,180,18.9800441327727,-4.259911227799,-50,17.1048092670226,-10.0660290647965,-50,20.4014133258214,-1.13876099346076,-50,20.080024256031,1.60085647729109,-50,18.3339296822159,-7.43571133022979,-50,5,5|3,5|3,80,40,80,RADIAL_GRADING_OR_FIXED_RING_COUNT,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L2,0.5,bottom,WORST_ASPECT_RATIO,2,281,BOTTOM_MIRRORED_FS_POLAR_RING,8,1,bottomReferenceSurface mirrored from FS producer,0,1,9531.32391842816,97.6284995194956,106.211704593522,12,42.452750854791,146.545131660614,56.5451316606136,0,142.434717851402,-111.597164740155,-50,20.080024256031,1.60085647729109,-50,247.220725928926,-247.220725928926,-50,282.850870579553,-205.503186520403,-50,19.587250641099,4.73439701141698,-50,5,5|3,5|3,80,40,80,RADIAL_GRADING_OR_FIXED_RING_COUNT,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L2,0.5,bottom,WORST_MINIMUM_ANGLE,2,207,BOTTOM_MIRRORED_FS_POLAR_RING,6,7,bottomReferenceSurface mirrored from FS producer,0,1,0.664695582529399,0.815288649822502,2.51343375846466,4.5,5.27174579225133,165.727419093412,84.7282542077487,180,17.6590281695267,8.14322668619998,-50,19.7537668119001,3.12868930082132,-50,16.8469042954609,10.376599579167,-50,15.0143112451634,12.8872779763261,-50,19.0211303255825,6.18033988848552,-50,5,5|3,5|3,80,40,80,RADIAL_GRADING_OR_FIXED_RING_COUNT,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L2,0.5,bottom,WORST_ASPECT_RATIO,3,282,BOTTOM_MIRRORED_FS_POLAR_RING,8,2,bottomReferenceSurface mirrored from FS producer,0,1,9531.21321384984,97.6279325492957,106.186433299004,12,42.4145614587591,146.583409304442,56.5834093044416,0,158.14065285656,-87.9354652301825,-50,19.587250641099,4.73439701141698,-50,282.850870579553,-205.503186520403,-50,311.516288024481,-158.725476698287,-50,18.6082021811059,7.75240528654268,-50,5,5|3,5|3,80,40,80,RADIAL_GRADING_OR_FIXED_RING_COUNT,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L2,0.5,bottom,WORST_MINIMUM_ANGLE,3,208,BOTTOM_MIRRORED_FS_POLAR_RING,6,8,bottomReferenceSurface mirrored from FS producer,0,1,0.663933838058085,0.81482135346227,2.51415183699959,4.5,5.2756336166728,165.726258707923,84.7243663833272,180,16.1666044801502,10.8070787676139,-50,19.0211303255825,6.18033988848552,-50,15.0143112451634,12.8872779763261,-50,12.810845866506,15.0808872100317,-50,17.8201304833489,9.07980999561225,-50,5,5|3,5|3,80,40,80,RADIAL_GRADING_OR_FIXED_RING_COUNT,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L2,0.5,bottom,WORST_ASPECT_RATIO,4,283,BOTTOM_MIRRORED_FS_POLAR_RING,8,3,bottomReferenceSurface mirrored from FS producer,0,1,9531.15068207695,97.6276122932286,106.152391409822,12,42.3790190021021,146.618992441179,56.6189924411786,0,169.950645969328,-62.1080738521036,-50,18.6082021811059,7.75240528654268,-50,311.516288024481,-158.725476698287,-50,332.511140622147,-108.039418823915,-50,17.1669530495769,10.5801948272448,-50,5,5|3,5|3,80,40,80,RADIAL_GRADING_OR_FIXED_RING_COUNT,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L2,0.5,bottom,WORST_MINIMUM_ANGLE,4,206,BOTTOM_MIRRORED_FS_POLAR_RING,6,6,bottomReferenceSurface mirrored from FS producer,0,1,0.66329639358757,0.81443010356173,2.51343244898541,4.5,5.27692182261023,165.719052525085,84.7230781773898,180,18.716103637726,5.27920133579556,-50,20,0,-50,18.263743443543,7.61151646319386,-50,16.8469042954609,10.376599579167,-50,19.7537668119001,3.12868930082132,-50,5,5|3,5|3,80,40,80,RADIAL_GRADING_OR_FIXED_RING_COUNT,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L2,0.5,bottom,WORST_ASPECT_RATIO,5,284,BOTTOM_MIRRORED_FS_POLAR_RING,8,4,bottomReferenceSurface mirrored from FS producer,0,1,9531.11668749635,97.6274381897648,106.114618583155,12,42.34516765407,146.652856328472,56.6528563284716,0,177.573882193013,-34.7511705362445,-50,17.1669530495769,10.5801948272448,-50,332.511140622147,-108.039418823915,-50,345.318465400197,-54.6930718766412,-50,15.2989697001334,13.1476137283333,-50,5,5|3,5|3,80,40,80,RADIAL_GRADING_OR_FIXED_RING_COUNT,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L2,0.5,bottom,WORST_MINIMUM_ANGLE,5,209,BOTTOM_MIRRORED_FS_POLAR_RING,6,9,bottomReferenceSurface mirrored from FS producer,0,1,0.661444817253932,0.813292577891826,2.51523921549299,4.5,5.28601299722115,165.717927010987,84.7139870027789,180,14.2755015079889,13.204810466009,-50,17.8201304833489,9.07980999561225,-50,12.810845866506,15.0808872100317,-50,10.2906897935432,16.9028396139995,-50,16.1803398885575,11.7557050443925,-50,5,5|3,5|3,80,40,80,RADIAL_GRADING_OR_FIXED_RING_COUNT,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L2,0.5,farfield,WORST_ASPECT_RATIO,1,80,FARFIELD_STRUCTURED_WALL,NaN,NaN,build_frustum_wall equal-count rings,0,0,659.627942944459,25.6832229859194,4.3992054270044,12,87.846949030035,92.153050969965,2.15305096996502,0,-678.099752978555,-80.2583947004673,-1.78571428571429,-687.121092217867,-54.0776027537246,0,-680.760047394444,-107.821799102866,0,-669.132736730576,-105.980214010873,-3.57142857142857,-675.385135571334,-53.1539629344059,-3.57142857142857,5,5|3,5|3,80,40,80,FIVE_BLOCK_CORE_MAPPING_OR_ROUNDING,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L2,0.5,farfield,WORST_MINIMUM_ANGLE,1,571,FARFIELD_STRUCTURED_WALL,NaN,NaN,build_frustum_wall equal-count rings,0,0,580.084006214572,24.0849331785366,3.87323963540406,12,87.8469490300348,92.1530509699652,2.15305096996524,1.20741826972573e-06,-333.614727090393,-499.289723075093,-26.7857142857143,-356.691650193195,-490.943938510409,-25,-317.073071406876,-517.416226520069,-25,-310.92208947901,-507.37873628355,-28.5714285714286,-349.772097282492,-481.419990986345,-28.5714285714286,5,5|3,5|3,80,40,80,FIVE_BLOCK_CORE_MAPPING_OR_ROUNDING,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L2,0.5,farfield,WORST_ASPECT_RATIO,2,57,FARFIELD_STRUCTURED_WALL,NaN,NaN,build_frustum_wall equal-count rings,0,0,659.627942944457,25.6832229859194,4.39920542700439,12,87.846949030035,92.1530509699651,2.15305096996512,8.53773646251594e-07,80.2583946985395,678.099752978784,-1.78571428571429,107.82179910093,680.760047394751,0,54.0776027517712,687.121092218021,0,53.1539629324859,675.385135571485,-3.57142857142857,105.98021400897,669.132736730878,-3.57142857142857,5,5|3,5|3,80,40,80,FIVE_BLOCK_CORE_MAPPING_OR_ROUNDING,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L2,0.5,farfield,WORST_MINIMUM_ANGLE,2,591,FARFIELD_STRUCTURED_WALL,NaN,NaN,build_frustum_wall equal-count rings,0,0,580.084006214572,24.0849331785366,3.87323963540406,12,87.8469490300348,92.1530509699652,2.15305096996524,1.20741826972573e-06,499.289723075093,-333.614727090393,-26.7857142857143,490.943938510409,-356.691650193195,-25,517.416226520069,-317.073071406876,-25,507.37873628355,-310.92208947901,-28.5714285714286,481.419990986345,-349.772097282492,-28.5714285714286,5,5|3,5|3,80,40,80,FIVE_BLOCK_CORE_MAPPING_OR_ROUNDING,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L2,0.5,farfield,WORST_ASPECT_RATIO,3,56,FARFIELD_STRUCTURED_WALL,NaN,NaN,build_frustum_wall equal-count rings,0,0,659.627942944454,25.6832229859193,4.39920542700439,12,87.8469490300351,92.1530509699649,2.15305096996489,8.53773646251594e-07,133.21407828456,669.712396672086,-1.78571428571429,160.901238204246,670.201890503604,0,107.82179910093,680.760047394751,0,105.98021400897,669.132736730878,-3.57142857142857,158.153061824092,658.75491205911,-3.57142857142857,5,5|3,5|3,80,40,80,FIVE_BLOCK_CORE_MAPPING_OR_ROUNDING,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L2,0.5,farfield,WORST_MINIMUM_ANGLE,3,772,FARFIELD_STRUCTURED_WALL,NaN,NaN,build_frustum_wall equal-count rings,0,0,557.357167148895,23.6084130586724,3.72296369494684,12,87.8469490300348,92.1530509699652,2.15305096996524,0,281.917014022482,503.399050576997,-33.9285714285714,304.771107551144,497.341246047031,-32.1428571428571,264.810655505769,519.720174467154,-32.1428571428571,259.466167409735,509.231025983293,-35.7142857142857,298.620125623278,487.303755810512,-35.7142857142857,5,5|3,5|3,80,40,80,FIVE_BLOCK_CORE_MAPPING_OR_ROUNDING,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L2,0.5,farfield,WORST_ASPECT_RATIO,4,69,FARFIELD_STRUCTURED_WALL,NaN,NaN,build_frustum_wall equal-count rings,0,0,659.627942944455,25.6832229859193,4.39920542700438,12,87.8469490300351,92.1530509699648,2.15305096996488,8.53773646251594e-07,-501.41952326482,463.507439636469,-1.78571428571429,-487.370384046679,487.370384045294,0,-524.106623421032,447.62934418609,0,-515.154936912943,439.983881637229,-3.57142857142857,-479.046148678625,479.046148677263,-3.57142857142857,5,5|3,5|3,80,40,80,FIVE_BLOCK_CORE_MAPPING_OR_ROUNDING,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L2,0.5,farfield,WORST_MINIMUM_ANGLE,4,1028,FARFIELD_STRUCTURED_WALL,NaN,NaN,build_frustum_wall equal-count rings,0,0,523.266908550373,22.8750280557287,3.49754978426101,12,87.8469490300348,92.1530509699653,2.15305096996528,0,-367.689252136248,397.763992006912,-44.6428571428571,-355.883793600942,416.686385322949,-42.8571428571429,-387.479559630025,387.479559628924,-42.8571428571429,-379.155324261971,379.155324260893,-46.4285714285714,-348.238331052056,407.734698814881,-46.4285714285714,5,5|3,5|3,80,40,80,FIVE_BLOCK_CORE_MAPPING_OR_ROUNDING,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L2,0.5,farfield,WORST_ASPECT_RATIO,5,76,FARFIELD_STRUCTURED_WALL,NaN,NaN,build_frustum_wall equal-count rings,0,0,659.627942944457,25.6832229859194,4.39920542700438,12,87.846949030035,92.1530509699651,2.15305096996505,0,-669.712396672086,133.21407828456,-1.78571428571429,-670.201890503604,160.901238204246,0,-680.760047394751,107.82179910093,0,-669.132736730878,105.98021400897,-3.57142857142857,-658.75491205911,158.153061824092,-3.57142857142857,5,5|3,5|3,80,40,80,FIVE_BLOCK_CORE_MAPPING_OR_ROUNDING,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L2,0.5,farfield,WORST_MINIMUM_ANGLE,5,226,FARFIELD_STRUCTURED_WALL,NaN,NaN,build_frustum_wall equal-count rings,0,0,636.901103878772,25.2368996487043,4.24892948654709,12,87.8469490300348,92.1530509699651,2.15305096996522,0,-366.291064188375,548.193317475509,-8.92857142857143,-347.82798104782,567.603677701674,-7.14285714285714,-391.289414748242,538.563676129617,-7.14285714285714,-384.369861837512,529.039728605572,-10.7142857142857,-341.676999119925,557.566187465172,-10.7142857142857,5,5|3,5|3,80,40,80,FIVE_BLOCK_CORE_MAPPING_OR_ROUNDING,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L3,0.5,body,WORST_ASPECT_RATIO,1,7,BODY_SURFACE,NaN,NaN,not-applicable,0,0,0.234131195130669,0.483871052172651,1.41088028264537,4,85.865816333799,94.4022000533058,4.40220005330582,0.293780667706001,-0.20896445775,-3.320693009,-3.7157836875,-0.3971006757,-3.524365975,-3.524365975,-0.4387571553,-3.105423146,-3.894077457,0,-3.117449009,-3.909157412,0,-3.535533906,-3.535533906,7,6|4,6|4,112,56,112,NOT_CLASSIFIED,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L3,0.5,body,WORST_MINIMUM_ANGLE,1,1,BODY_SURFACE,NaN,NaN,not-applicable,0,0,0.242288591638871,0.492228190617798,1.03939522271878,4,63.7439059459357,119.742293474689,29.7422934746887,3.110422347816,-2.76692798925,-2.76692798925,-3.09081111625,-2.886751346,-2.886751346,-2.886751346,-3.079642348,-2.45593282,-3.079642348,-2.645385443,-2.645385443,-3.317208423,-2.45593282,-3.079642348,-3.079642348,7,6|4,6|4,112,56,112,NOT_CLASSIFIED,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L3,0.5,body,WORST_ASPECT_RATIO,2,8,BODY_SURFACE,NaN,NaN,not-applicable,0,0,0.234131195130669,0.483871052172651,1.41088028264537,4,85.865816333799,94.4022000533058,4.40220005330582,0.304515912829042,0.20896445775,-3.320693009,-3.7157836875,0,-3.535533906,-3.535533906,0,-3.117449009,-3.909157412,0.4387571553,-3.105423146,-3.894077457,0.3971006757,-3.524365975,-3.524365975,7,6|4,6|4,112,56,112,NOT_CLASSIFIED,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L3,0.5,body,WORST_MINIMUM_ANGLE,2,14,BODY_SURFACE,NaN,NaN,not-applicable,0,0,0.242288591638871,0.492228190617798,1.03939522271878,4,63.7439059459357,119.742293474689,29.7422934746887,5.01605271391314,2.76692798925,-2.76692798925,-3.09081111625,2.45593282,-3.079642348,-3.079642348,2.645385443,-2.645385443,-3.317208423,3.079642348,-2.45593282,-3.079642348,2.886751346,-2.886751346,-2.886751346,7,6|4,6|4,112,56,112,NOT_CLASSIFIED,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L3,0.5,body,WORST_ASPECT_RATIO,3,85,BODY_SURFACE,NaN,NaN,not-applicable,0,0,0.234131195130669,0.483871052172651,1.41088028264537,4,85.865816333799,94.4022000533058,4.40220005330582,0.293780667707241,-3.320693009,-0.20896445775,-3.7157836875,-3.524365975,-0.3971006757,-3.524365975,-3.535533906,0,-3.535533906,-3.117449009,0,-3.909157412,-3.105423146,-0.4387571553,-3.894077457,7,6|4,6|4,112,56,112,NOT_CLASSIFIED,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L3,0.5,body,WORST_MINIMUM_ANGLE,3,183,BODY_SURFACE,NaN,NaN,not-applicable,0,0,0.242288591638871,0.492228190617798,1.03939522271878,4,63.7439059459357,119.742293474689,29.7422934746887,5.01605271391314,-2.76692798925,2.76692798925,-3.09081111625,-3.079642348,2.45593282,-3.079642348,-2.886751346,2.886751346,-2.886751346,-2.45593282,3.079642348,-3.079642348,-2.645385443,2.645385443,-3.317208423,7,6|4,6|4,112,56,112,NOT_CLASSIFIED,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
MESH_L3,0.5,body,WORST_ASPECT_RATIO,4,98,BODY_SURFACE,NaN,NaN,not-applicable,0,0,0.234131195130669,0.483871052172651,1.41088028264537,4,85.865816333799,94.4022000533058,4.40220005330582,0.304515912829042,3.320693009,-0.20896445775,-3.7157836875,3.105423146,-0.4387571553,-3.894077457,3.117449009,0,-3.909157412,3.535533906,0,-3.535533906,3.524365975,-0.3971006757,-3.524365975,7,6|4,6|4,112,56,112,NOT_CLASSIFIED,NO,NOT_YET_UNIQUE,PASS_CURRENT_WORKTREE
